ACCENUMB,y_true,y_pred,y_proba
G50384,1,1,0.9931544526216318
G52622,0,0,8.434173216306023e-05
G19855C,0,0,0.000153785362755306
G649,0,0,0.0026068880797881
G21192,0,0,1.9671228279190264e-05
G20932,0,0,0.0003957626816587879
G10102,0,0,0.0007737360720194124
G2914,0,0,2.1526357146942175e-05
G24871,0,0,0.00034712231165912743
G738,0,0,0.0051322549212015
G22486,0,0,0.00015489666160135244
G7186,0,0,0.0007041885381777409
G9458,0,0,1.9095561658573545e-05
G12882,0,0,8.385056245745892e-05
G52067,0,0,0.0005712680067428886
G10076,0,0,5.026247583998038e-05
G9623,0,0,0.0280509226967651
G340,0,0,2.9068531401232595e-05
G7479K,0,0,3.574516194859752e-05
G24386,0,0,3.956598521860583e-05
G6140,0,0,0.0002575653306596695
G11059,0,0,4.96372408575148e-05
G4718,1,1,0.9217101492859932
G20877,0,0,0.0001259657947124714
G2927,0,0,5.610773487203135e-05
G14691,0,0,0.00022598633451657597
G594,0,0,0.00012744250849418693
G24322,0,0,0.00010273367276968624
G5020,0,0,0.0024885138158758
G24315,0,0,0.00012188630636624215
G11053,0,0,2.622850758884976e-05
G24378,0,0,0.0005567612879602169
G13620,0,0,2.8529453706269156e-05
G51185,0,0,5.194527576331737e-05
G52322,0,0,0.0259191219312634
G7806,0,0,2.0739131908820085e-05
G21245A,0,0,2.9033139673409372e-05
G20947,0,0,0.0014134758393793
G20577,0,0,0.0217807971638163
G22718,0,0,0.0005015064712284903
G22724,0,0,0.0003103967174726425
G4843,1,1,0.992851407463087
G20248,0,0,7.574248760568115e-05
G14378,0,0,3.247530639735393e-05
G16055,0,0,1.7107588451914784e-05
G11123,0,0,9.923117701811524e-05
G14686,0,0,4.301010727765365e-05
G19890,0,0,9.228085904440628e-05
G11881,0,0,6.130775142302398e-05
G9735,0,0,1.970910747539168e-05
G17210,0,0,0.00013856618040276975
G6265,0,0,0.0021929874065352
G607,0,0,5.262801252947465e-05
G4336,0,0,1.4611123983912188e-05
G3337,0,0,1.0224572948214472e-05
G20698,0,0,4.318178195759816e-05
G19018,0,0,1.4715470230639458e-05
G2480,0,0,2.9990676507701217e-05
G830,0,0,0.00017509843550850458
G15942,0,0,0.00021349440066288056
G3335,0,0,2.005068020708805e-05
G9071,0,0,5.701938597821346e-05
G17203A,0,0,4.199725224104667e-05
G6865,0,0,0.0006695824452671602
G18708A,0,0,6.203856796860023e-05
G18558,0,0,0.0005648881296338827
G413,0,0,5.416337141978681e-05
G6781,0,0,4.482507706068231e-05
G50392,1,1,0.9990362746512482
G22654,1,1,0.9599970117289482
G50341,1,1,0.9541021100523784
G52406,0,0,0.0154400581754367
G2408,0,0,3.241237306439333e-05
G51199,0,0,5.827333882188709e-05
G17217,0,0,0.00027080310674271023
G52504,1,1,0.997600400226393
G19762,0,0,3.092082130522587e-05
G13866A,0,0,3.7620030375077015e-05
G8238,0,0,2.08114680984798e-05
G16403A,0,0,1.6328664457789453e-05
G22644,1,1,0.923670549658996
G24605,0,0,1.5462452507864033e-05
G2993,0,0,1.9640222312935816e-05
G24356,0,0,1.2334568427380216e-05
G22278,0,0,0.0013928182555802
G16042,0,0,2.8478041665344624e-05
G20770,0,0,0.0071143660549855
G21241,1,1,0.9930218817867944
G19893,0,0,0.00022561723370177967
G22514,0,0,0.0027859525472275
G12674,0,0,5.090570787021021e-05
G15839,1,1,0.9993820447779692
G7862,0,0,0.0180709268423903
G1454,0,0,0.00013169513378841305
G7192,1,1,0.8987434806952951
G50342,0,0,0.2619844234540736
G2867,0,0,0.00019488350620361545
G50506,1,1,0.9357271333201383
G15785,0,0,4.61956911247382e-05
G10980,0,0,2.0957259153750383e-05
G24354,0,0,0.000120457522680003
G14708,0,0,0.00010352692088659208
G5553,0,0,2.1811773097234303e-05
G22800,0,0,6.921720010005371e-05
G20737,0,0,7.455149683967376e-05
G12986,0,0,1.3515431004281127e-05
G345,0,0,6.828119369291661e-05
G13660,0,0,1.878777019054881e-05
G22660,0,0,0.00030119337493965506
G16455,0,0,1.673943590724433e-05
G50707,1,1,0.997882832175891
G12855A,0,0,0.000185617200256213
G14500,1,1,0.9101468217817564
G52337,0,0,0.0015755527583383
G24,0,0,0.0001583495128338457
G20895,0,0,0.0041947030290354
G24487A,0,0,0.0012851086264071
G481,1,1,0.918719059570234
G15791,1,0,0.7013729548224908
G18553,0,0,0.0003263513469538252
G4287,0,0,9.290602891156088e-05
G39,0,0,0.0016065086657249
G13727,0,0,1.1091998724713191e-05
