DOI,ACCENUMB,CURATION,GENUS,SPECIES,GRIN_NAME,SAMPSTAT,ORIGCTY,COLLSITE,DECLONGITUDE,ELEVATION,MODCF_CloudForestPrediction,MODCF_seasonality_concentration,current_30arcsec_aridityIndexThornthwaite,CRFVOL_M_sl1,BDRICM_M,PHIKCL_M_sl1,BDRLOG_M,SLGWRB,ACDWRB_M_ss,bio14,bio18,bio19,bio2,bio9
10.18730/JWD6K,G21204,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EL TAMBO - EL TAMBO - NARIÑO,-77.39,0.9353873276195674,2.8868098139794443,-1.2194188702178246,0.0257329612193624,-0.8386533940492227,0.6417822756300026,-0.8511931171679675,-0.3791911935690704,-0.1033495786669646,1.5700900939465372,0.3343717888435519,0.9233944688549912,1.7868515163042478,-1.2877827033439624,-0.3901691625883238
10.18730/JWD0D,G21205,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,0.2 KM N DE ESTACIÓN SANTA ISABEL - EL TAMBO - NARIÑO,-77.42,0.3197080482271391,1.7720197968115017,-1.2542802983296548,-0.3565659932701188,0.116917415337804,0.152987680124147,-0.8511931171679675,-0.0305490187941446,-0.1033495786669646,1.5700900939465372,0.5551636561337525,1.1343628403068764,1.7666977184222326,-1.2905728980354891,0.1386596771944081
10.18730/JWA0W,G21199,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-3.8039022652548673,ARG,9 KM E DE TIRAXI - TUMBAYA - JUJUY,-65.35,0.5659797599841105,-0.2387766247484783,0.5149371783457246,0.4771453963832077,2.0280590341118576,-1.802190701899275,-0.8511931171679675,1.1896985929180954,-0.1033495786669646,0.1587457987745961,-0.6591916139623505,0.3703152247784277,-0.7444654976768807,0.2245548093056887,-0.9281682594038548
10.18730/K0S3K,G2120,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,NIC,JINOTEGA - JINOTEGA - JINOTEGA,-86.0,-0.3383846926345453,-0.2819188789300529,-0.7226435196242452,0.0049505755973653,-0.1561028159156322,-0.1612374169867601,-0.6786847823577559,0.318093155980781,-0.1033495786669646,0.1587457987745961,-0.2176078793819494,0.6611094665094045,-0.3655740974949921,-1.4803128162405643,0.6216361677634857
10.18730/JW9SN,G21196,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-3.8039022652548673,ARG,"14 KM NW DE SAN PEDRO DE COLALAO, A REARTE - TRANCAS - TUCUMAN",-65.53,0.0460728129416154,-0.6163062817520044,0.096600041003763,0.8376951368569289,0.116917415337804,0.2926432788401057,-0.8511931171679675,1.0153775055306324,-0.1033495786669646,0.1587457987745961,-0.7327889030590841,-0.2169751065606036,-0.7605885359824931,0.1603780362635863,-0.7814412608265713
10.18730/JW9YT,G21197,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-3.8039022652548673,ARG,"TUMBAYA, QUEBRADA DEL RÍO LEÓN - TUMBAYA - JUJUY",-65.45,0.524934474691282,-0.2457738196864546,0.4626450361779795,0.7637486204247265,2.1645691497385755,-1.592707303825337,-0.5061764475475442,1.1896985929180954,-0.1033495786669646,0.1587457987745961,-0.6959902585107173,-0.2682917374543053,-0.7525270168296869,0.4170847159725907,-1.0443272170896671
10.18730/JW9ZV,G21198,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-3.8039022652548673,ARG,13 KM SW DE TIRAXI - SAN SALVADOR DE JUJUY - JUJUY,-65.37,0.2786627629343106,-0.2515871356258102,0.4016375369822767,0.4152814693456009,1.8915489184851395,-1.2086544073564505,-1.1962097867883907,0.7248423598848611,-0.1033495786669646,0.1587457987745961,-0.6223929694139837,0.4216318556721295,-0.7323732189476716,0.0794596493500701,-0.9403956186054656
10.18730/JVYDV,G21192,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SANTA ROSA - ITURBIDE - NUEVO LEON,-100.14,-0.0086542341154892,-0.5892755831419247,-0.0428456714435575,0.6119890114592542,0.3899376465912402,-0.4754625140976672,1.0463985657443606,0.7248423598848611,-0.1033495786669646,-1.2525984963973449,-0.2912051684786829,-0.7700543506371671,-0.587265874197161,1.2318496064850497,-0.9862477491787772
10.18730/JVY6M,G21193,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,CAMARONES - ITURBIDE - NUEVO LEON,-99.79,-0.5969699899793652,-0.6998398296645975,-0.7226435196242452,0.614889127903551,0.9359781090981126,-1.906932400936244,0.5288735613137256,1.3640196803055582,-0.1033495786669646,-1.2525984963973449,-0.3648024575754164,-0.3766268471187868,-0.587265874197161,0.5454380757848027,-0.5735779035219152
10.18730/JW9TP,G21194,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-3.8039022652548673,ARG,"6 KM N DE REYES, YALA - SAN SALVADOR DE JUJUY - JUJUY",-65.42,0.018709289413063,-0.344712774187025,0.3493453948145315,0.6202052091212785,0.7994679934713945,-0.1612374169867601,-0.3336681127373325,0.6086283016265525,-0.1033495786669646,0.1587457987745961,-0.6223929694139837,0.7979538155592758,-0.7323732189476716,0.1547975670496824,-1.0993498306241318
10.18730/JW9VQ,G21195,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-3.8039022652548673,ARG,12 KM W DE SAN PEDRO DE COLALAO - TRANCAS - TUCUMAN,-65.53,-0.213880660579632,-0.6168071259148846,0.1401768261435507,0.7864642940972576,0.7994679934713945,-0.2659791160237291,-0.8511931171679675,0.7829493890140153,-0.1033495786669646,0.1587457987745961,-0.7327889030590841,-0.1770621714210577,-0.7686500551352992,0.2022324068969593,-0.7661572075847861
10.18730/JVY9Q,G21189,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/K0RS9,G2119,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,NIC,JINOTEGA - JINOTEGA - JINOTEGA,-86.0,-0.3383846926345453,-0.2819188789300529,-0.7226435196242452,0.0049505755973653,-0.1561028159156322,-0.1612374169867601,-0.6786847823577559,0.318093155980781,-0.1033495786669646,0.1587457987745961,-0.2176078793819494,0.6611094665094045,-0.3655740974949921,-1.4803128162405643,0.6216361677634857
10.18730/JVYAR,G21190,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVY2G,G21191,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,LA UNION - DOCTOR ARROYO - NUEVO LEON,-100.14,0.1418451452915487,-0.5892755831419247,-0.2781603111984109,0.9986377718781884,0.7994679934713945,-1.2086544073564505,1.2189069005545723,0.8410564181431697,-0.1033495786669646,-1.2525984963973449,-0.5119970357688834,-0.798563590022557,-0.6517580274196102,1.6001678990834345,-0.6041460974616255
10.18730/JVY8P,G21188,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXYC,G21185,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVY1F,G21186,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXR6,G21187,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/S3G4K,G21182A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXT8,G21183,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXG=,G21181,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/PF1TE,G21182,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXV9,G21184,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/K0SAT,G2118,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,NIC,JINOTEGA - JINOTEGA - JINOTEGA,-86.0,-0.3383846926345453,-0.2819188789300529,-0.7226435196242452,0.0049505755973653,-0.1561028159156322,-0.1612374169867601,-0.6786847823577559,0.318093155980781,-0.1033495786669646,0.1587457987745961,-0.2176078793819494,0.6611094665094045,-0.3655740974949921,-1.4803128162405643,0.6216361677634857
10.18730/JVXBY,G21180,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXM2,G21178,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXAX,G21179,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXK1,G21177,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXHU,G21176,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXF$,G21175,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXE~,G21174,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVXD*,G21173,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVX5R,G21172,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVX8V,G21171,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVX6S,G21170,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVWQA,G21168,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVWXG,G21169,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/K0S9S,G2117,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,NIC,JINOTEGA - JINOTEGA - JINOTEGA,-86.0,-0.3383846926345453,-0.2819188789300529,-0.7226435196242452,0.0049505755973653,-0.1561028159156322,-0.1612374169867601,-0.6786847823577559,0.318093155980781,-0.1033495786669646,0.1587457987745961,-0.2176078793819494,0.6611094665094045,-0.3655740974949921,-1.4803128162405643,0.6216361677634857
10.18730/JVWP9,G21167,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVW6Y,G21161,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SANDIA GRANDE - ARAMBERRI - NUEVO LEON,-100.1,0.0323910511773392,-0.6059326370385076,-0.0341303144155999,1.089983512028202,-0.7021432784225046,0.6417822756300026,2.426465244226054,-1.483224747023002,-0.1033495786669646,-1.2525984963973449,-0.5119970357688834,-0.8270728294079468,-0.6396657486904009,2.28378914195616,-0.588861934899668
10.18730/JVW7Z,G21162,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SANDIA GRANDE - ARAMBERRI - NUEVO LEON,-100.1,0.0323910511773392,-0.6059326370385076,-0.0341303144155999,1.089983512028202,-0.7021432784225046,0.6417822756300026,2.426465244226054,-1.483224747023002,-0.1033495786669646,-1.2525984963973449,-0.5119970357688834,-0.8270728294079468,-0.6396657486904009,2.28378914195616,-0.588861934899668
10.18730/JVWSC,G21163,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SANDIA GRANDE - ARAMBERRI - NUEVO LEON,-100.1,0.0323910511773392,-0.6059326370385076,-0.0341303144155999,1.089983512028202,-0.7021432784225046,0.6417822756300026,2.426465244226054,-1.483224747023002,-0.1033495786669646,-1.2525984963973449,-0.5119970357688834,-0.8270728294079468,-0.6396657486904009,2.28378914195616,-0.588861934899668
10.18730/JVWTD,G21164,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SANDIA GRANDE - ARAMBERRI - NUEVO LEON,-100.1,0.0323910511773392,-0.6059326370385076,-0.0341303144155999,1.089983512028202,-0.7021432784225046,0.6417822756300026,2.426465244226054,-1.483224747023002,-0.1033495786669646,-1.2525984963973449,-0.5119970357688834,-0.8270728294079468,-0.6396657486904009,2.28378914195616,-0.588861934899668
10.18730/JVWF2,G21165,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVWZJ,G21166,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,-100.17,0.4428439041056248,-0.5892755831419247,-0.1561453128070054,0.9657726124930992,1.2089983403515487,-1.802190701899275,0.356365226503514,1.5383407676930212,-0.1033495786669646,-1.2525984963973449,-0.4751983912205167,-0.8270728294079468,-0.6517580274196102,1.572265127249364,-0.6286005680724603
10.18730/JVWN8,G21160,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,SANDIA GRANDE - ARAMBERRI - NUEVO LEON,-100.1,0.0323910511773392,-0.6059326370385076,-0.0341303144155999,1.089983512028202,-0.7021432784225046,0.6417822756300026,2.426465244226054,-1.483224747023002,-0.1033495786669646,-1.2525984963973449,-0.5119970357688834,-0.8270728294079468,-0.6396657486904009,2.28378914195616,-0.588861934899668
10.18730/JVW8*,G21155,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,LA ENCANTADA - GENERAL ZARAGOZA - NUEVO LEON,-99.79,1.496339559954891,-0.5366921618216085,0.2709071815629137,0.370816950394302,1.2089983403515487,-0.929343209924533,0.356365226503514,0.8410564181431697,-0.1033495786669646,0.1587457987745961,-0.4751983912205167,-0.7358432633746993,-0.6477272678432071,1.3685738098221134,-0.5246689477242242
10.18730/JVWH4,G21156,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,LAMPACITOS - ARAMBERRI - NUEVO LEON,-99.69,-0.65169703703647,-0.6492688495441448,-0.8446585180156506,0.5071106236924966,-0.0195927002889141,-0.3358069153817085,0.7013818961239373,0.6667353307557068,-0.1033495786669646,-1.2525984963973449,-0.2912051684786829,-0.0516215181253423,-0.5751735954679518,0.9025952503359588,-0.4115668225508023
10.18730/JVWJ5,G21157,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,LAMPACITOS - ARAMBERRI - NUEVO LEON,-99.69,-0.65169703703647,-0.6492688495441448,-0.8446585180156506,0.5071106236924966,-0.0195927002889141,-0.3358069153817085,0.7013818961239373,0.6667353307557068,-0.1033495786669646,-1.2525984963973449,-0.2912051684786829,-0.0516215181253423,-0.5751735954679518,0.9025952503359588,-0.4115668225508023
10.18730/JVWK6,G21158,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,LAMPACITOS - ARAMBERRI - NUEVO LEON,-99.69,-0.65169703703647,-0.6492688495441448,-0.8446585180156506,0.5071106236924966,-0.0195927002889141,-0.3358069153817085,0.7013818961239373,0.6667353307557068,-0.1033495786669646,-1.2525984963973449,-0.2912051684786829,-0.0516215181253423,-0.5751735954679518,0.9025952503359588,-0.4115668225508023
10.18730/JVWM7,G21159,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,LAMPACITOS - ARAMBERRI - NUEVO LEON,-99.69,-0.65169703703647,-0.6492688495441448,-0.8446585180156506,0.5071106236924966,-0.0195927002889141,-0.3358069153817085,0.7013818961239373,0.6667353307557068,-0.1033495786669646,-1.2525984963973449,-0.2912051684786829,-0.0516215181253423,-0.5751735954679518,0.9025952503359588,-0.4115668225508023
10.18730/K0S8R,G2116,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,NIC,JINOTEGA - JINOTEGA - JINOTEGA,-86.0,-0.3383846926345453,-0.2819188789300529,-0.7226435196242452,0.0049505755973653,-0.1561028159156322,-0.1612374169867601,-0.6786847823577559,0.318093155980781,-0.1033495786669646,0.1587457987745961,-0.2176078793819494,0.6611094665094045,-0.3655740974949921,-1.4803128162405643,0.6216361677634857
10.18730/JVVZQ,G21154,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,LA ENCANTADA - GENERAL ZARAGOZA - NUEVO LEON,-99.79,1.496339559954891,-0.5366921618216085,0.2709071815629137,0.370816950394302,1.2089983403515487,-0.929343209924533,0.356365226503514,0.8410564181431697,-0.1033495786669646,0.1587457987745961,-0.4751983912205167,-0.7358432633746993,-0.6477272678432071,1.3685738098221134,-0.5246689477242242
10.18730/K0S7Q,G2115,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,NIC,JINOTEGA - JINOTEGA - JINOTEGA,-86.0,-0.3383846926345453,-0.2819188789300529,-0.7226435196242452,0.0049505755973653,-0.1561028159156322,-0.1612374169867601,-0.6786847823577559,0.318093155980781,-0.1033495786669646,0.1587457987745961,-0.2176078793819494,0.6611094665094045,-0.3655740974949921,-1.4803128162405643,0.6216361677634857
10.18730/JVW1S,G21150,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,TAPONA MORENA - MIER Y NORIEGA - NUEVO LEON,-100.32,0.4017986188127962,-0.5892755831419247,-0.2781603111984109,0.9773723407963016,0.5264477622179583,0.5370405765930335,2.0814485746056306,-0.2048701061816075,-0.1033495786669646,-1.2525984963973449,-0.4016011021237832,-0.6674210888497636,-0.6396657486904009,1.3518321094672734,-0.3687714151697093
10.18730/JVVQF,G21151,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,MEX,LA CABALLADA Y OTROS - ARAMBERRI - NUEVO LEON,-99.79,-0.2959712311652892,-0.5916795424407166,-0.426321380673689,0.3940158538952185,1.0724882247248306,-0.1612374169867601,0.5288735613137256,0.5505212724973982,-0.1033495786669646,-1.2525984963973449,-0.43839974667215,-0.6104026100789838,-0.6033889125027733,1.243010791057988,-0.5124416614027264
