DOI,ACCENUMB,ORIGCTY,DECLATITUDE,DECLONGITUDE,Pred_Resistencia,Probabilidad_Resistencia
10.18730/S31MU,G50999G,COL,5.61,-75.84,1,0.99334735
10.18730/JYJKM,G50991,COL,1.77,-77.39,1,0.9981522
10.18730/S56TY,G50988J,COL,4.93,-73.48,1,0.9792749
10.18730/S3QDY,G50987R,COL,4.99,-73.49,1,0.8440575
10.18730/S6MNH,G50983I,COL,4.58,-73.9,1,0.93119514
10.18730/PFYA1,G50981,COL,0.98,-77.52,1,0.99169487
10.18730/JY38A,G50979,COL,1.05,-77.5,1,0.9937523
10.18730/JYSDG,G50895,COL,3.74,-76.22,0,0.023809182
10.18730/PHH2$,G50889,COL,5.31,-75.81,1,0.91344035
10.18730/JYSAD,G50892,COL,5.29,-75.83,0,0.09244872
10.18730/PHH3=,G50888,COL,5.9,-75.7,0,0.023639679
10.18730/PHH50,G50886,COL,5.9,-75.55,0,0.009750233
10.18730/PHH4U,G50887,COL,5.9,-75.68,1,0.9702284
10.18730/PHH61,G50885,COL,5.75,-75.45,1,0.98563206
10.18730/S61J=,G50882A,COL,5.57,-75.47,1,0.9859095
10.18730/PHH83,G50883,COL,5.62,-75.52,0,0.03911884
10.18730/PHH72,G50884,COL,5.73,-75.5,1,0.9973104
10.18730/PHHB6,G50877,COL,5.38,-75.5,1,0.9180766
10.18730/PHHD8,G50875,COL,5.23,-75.5,1,0.99743
10.18730/PHHC7,G50876,COL,5.27,-75.48,1,0.9983255
10.18730/S4J2*,G50872B,COL,5.22,-75.47,1,0.99828655
10.18730/PHHFA,G50873,COL,5.22,-75.43,1,0.99714905
10.18730/PHHMF,G50866,COL,5.2,-75.48,1,0.9983132
10.18730/PHHPH,G50864,COL,5.2,-75.55,1,0.84437126
10.18730/S1MAX,G50854C,COL,6.8,-75.75,1,0.9958289
10.18730/JYQ7M,G50852,COL,6.15,-75.82,0,0.0006797583
10.18730/S4HFD,G50849Z1,COL,6.08,-75.25,1,0.9951846
10.18730/JYPZC,G50850,COL,6.04,-75.14,0,0.020588435
10.18730/S593X,G50849Y,COL,6.1,-75.25,1,0.99579924
10.18730/JYJQR,G50827,COL,5.1,-75.54,1,0.9986405
10.18730/S3NYM,G50797Z,COL,3.75,-75.42,0,0.0010446337
10.18730/S1EQ=,G50785X,COL,5.68,-75.87,0,0.006556135
10.18730/JYQ3G,G50712,COL,8.1,-76.67,0,0.034539532
10.18730/JYNVD,G50707,COL,5.71,-75.48,1,0.9915877
10.18730/JYK95,G50697,COL,5.62,-75.9,1,0.97863847
10.18730/JY3QS,G50682,COL,0.8,-77.57,1,0.98302597
10.18730/S6M62,G50646T,COL,5.97,-75.37,1,0.9899088
10.18730/JYHHQ,G50502,COL,5.05,-74.31,1,0.8057639
10.18730/S57SR,G50501B,COL,5.03,-73.42,1,0.9764202
10.18730/JYFH~,G50497,COL,5.07,-73.43,1,0.9812056
10.18730/S1HTQ,G50493C,COL,4.96,-73.46,1,0.99566615
10.18730/JYF9S,G50494,COL,5.05,-73.44,1,0.99730444
10.18730/JYBSR,G50484,COL,4.49,-73.93,1,0.99756765
10.18730/PFVBH,G50411,COL,6.15,-75.25,1,0.9950014
10.18730/JYPE*,G50409,COL,6.07,-75.29,1,0.9933235
10.18730/JYQ1E,G50412,COL,7.17,-75.75,0,0.11619433
10.18730/PHKTB,G50392,COL,6.22,-75.73,0,0.21107146
10.18730/PHKVC,G50383,COL,5.77,-75.98,0,0.017744035
10.18730/PHKWD,G50382,COL,5.07,-75.96,0,0.07237986
10.18730/JXKV=,G50361,COL,3.67,-76.69,0,0.002399229
10.18730/PHN9N,G50078,COL,3.33,-76.17,0,0.1761506
10.18730/JGZ92,G4906,COL,3.62,-76.4,0,0.00919524
10.18730/JPW8J,G4718,COL,3.35,-76.44,0,0.0030514665
10.18730/JPRA3,G4715,COL,3.43,-76.35,0,0.0043195435
10.18730/JH9Q3,G4713,COL,3.47,-76.63,1,0.98908013
10.18730/JPRMD,G4711,COL,4.53,-76.11,0,0.0036913448
10.18730/JH3ER,G4710,COL,4.57,-76.2,1,0.98455554
10.18730/JPR5=,G4705,COL,4.45,-75.25,0,0.010994733
10.18730/JH9N1,G4697,COL,6.36,-73.24,0,0.09192983
10.18730/JH3GT,G4690,COL,1.25,-77.49,1,0.9514273
10.18730/JPR1Z,G4679,COL,1.12,-77.42,1,0.9954391
10.18730/JPRG9,G4671,COL,10.9,-74.06,1,0.88317186
10.18730/JPR70,G4669,COL,10.57,-73.58,1,0.98843735
10.18730/JPV0F,G4668,COL,11.03,-74.24,0,0.0013110184
10.18730/JPTYD,G4666,COL,10.4,-73.03,0,0.006918726
10.18730/JH9F*,G4647,COL,2.07,-75.68,0,0.041597907
10.18730/JH3W1,G4646,COL,11.39,-72.22,0,0.004018503
10.18730/JPQZX,G4622,COL,4.13,-74.46,1,0.9953714
10.18730/JPTC*,G4606,COL,2.56,-76.05,1,0.976724
10.18730/JF5YH,G4607,COL,2.97,-76.24,1,0.9961526
10.18730/JPT8W,G4600,COL,2.1,-76.97,0,0.0022595786
10.18730/JPT9X,G4603,COL,3.02,-76.42,0,0.006682933
10.18730/JPT0M,G4590,COL,5.47,-74.07,1,0.9151717
10.18730/JH96Q,G4589,COL,5.58,-73.99,1,0.99635774
10.18730/JF63P,G4581,COL,9.37,-75.56,0,0.004519732
10.18730/JF62N,G4580,COL,8.89,-75.62,0,0.0046726544
10.18730/JF61M,G4579,COL,10.01,-75.05,0,0.001564566
10.18730/JF6BY,G4576,COL,10.27,-75.43,0,0.0017895952
10.18730/JF6K1,G4556,COL,6.13,-75.9,0,0.037409082
10.18730/JF6J0,G4554,COL,6.49,-75.02,1,0.742056
10.18730/JH5DD,G4551,COL,5.67,-75.89,0,0.00567737
10.18730/K2295,G3618,COL,3.46,-76.33,0,0.009523503
10.18730/JYGDR,G24987,COL,5.12,-73.36,0,0.25366142
10.18730/S1HB8,G24942B,COL,4.83,-73.69,1,0.99181026
10.18730/JYDB0,G24943,COL,5.04,-73.51,1,0.99385226
10.18730/JYCME,G24936,COL,4.58,-73.92,1,0.88286984
10.18730/JYBNM,G24931,COL,4.52,-73.9,1,0.98572844
10.18730/JYCA4,G24934,COL,4.5,-73.88,1,0.98613507
10.18730/JYAZ=,G24927,COL,4.56,-73.92,1,0.99039006
10.18730/JY3HK,G24820,COL,0.82,-77.63,1,0.98242927
10.18730/JY3DF,G24816,COL,1.21,-77.46,1,0.97484565
10.18730/JYHSZ,G24798,COL,5.18,-74.18,1,0.95566756
10.18730/JYHAG,G24794,COL,5.1,-73.45,1,0.98841643
10.18730/JYH4A,G24787,COL,5.0,-73.32,1,0.9879837
10.18730/JYHFN,G24785,COL,4.98,-73.33,1,0.97088224
10.18730/PHQ8A,G24782,COL,5.02,-73.37,0,0.06409616
10.18730/S31BV,G24777A,COL,5.04,-73.4,0,0.09198942
10.18730/JYGBP,G24769,COL,5.12,-73.38,1,0.8082514
10.18730/JYGAN,G24768,COL,5.1,-73.38,0,0.41697177
10.18730/S4G58,G24767C,COL,5.14,-73.36,0,0.31259406
10.18730/JYG5G,G24763,COL,5.08,-73.38,0,0.20214842
10.18730/PHQ9B,G24704,COL,4.97,-73.48,1,0.94199663
10.18730/JYDG5,G24690,COL,5.0,-73.47,1,0.98415965
10.18730/JYE0N,G24689,COL,5.02,-73.48,1,0.99089724
10.18730/JYDNA,G24688,COL,5.02,-73.5,1,0.977697
10.18730/JYDC1,G24686,COL,5.08,-73.57,1,0.98841465
10.18730/JYCZS,G24671,COL,4.82,-73.63,1,0.9908496
10.18730/JYCPG,G24657,COL,4.6,-73.9,1,0.9844864
10.18730/JYC3$,G24649,COL,4.48,-73.88,1,0.98283523
10.18730/JYBZY,G24645,COL,4.52,-73.92,1,0.99008757
10.18730/JYBJH,G24626,COL,4.55,-73.9,1,0.9922518
10.18730/JY1W3,G24536,COL,6.54,-73.14,0,0.0038346832
10.18730/JY8CT,G24423,COL,5.02,-73.55,1,0.9740369
10.18730/PFCZ1,G24422,COL,4.82,-73.61,1,0.9960492
10.18730/JY88P,G24419,COL,4.5,-73.9,1,0.9908047
10.18730/JY7M2,G24401,COL,4.98,-74.31,1,0.988937
10.18730/PHR52,G24399,COL,4.98,-74.35,1,0.9756915
10.18730/PHR85,G24396,COL,4.7,-74.47,1,0.9091316
10.18730/JY72N,G24395,COL,4.65,-74.42,1,0.82441217
10.18730/JY0Q3,G24006,COL,4.07,-75.45,1,0.99161774
10.18730/JXZYF,G24005,COL,3.47,-75.65,0,0.0019070993
10.18730/JY2QY,G24001,COL,3.59,-75.39,0,0.0018127632
10.18730/JY0YA,G23999,COL,4.63,-74.37,0,0.018847104
10.18730/JY0X9,G23998,COL,4.66,-74.4,1,0.9472129
10.18730/JY0P2,G23995,COL,4.0,-75.47,1,0.99154234
10.18730/S2YPG,G23974A,COL,2.92,-75.0,1,0.9971476
10.18730/JXZM5,G23973,COL,2.63,-75.74,1,0.9941871
10.18730/JXZP7,G23971,COL,1.74,-76.18,1,0.98357624
10.18730/JXZ3S,G23970,COL,2.16,-75.62,0,0.011581036
10.18730/JXZH2,G23969,COL,2.48,-75.95,0,0.01940972
10.18730/JXZ5V,G23968,COL,2.56,-76.03,1,0.6945416
10.18730/JY0W8,G23967,COL,3.65,-75.59,0,0.0024447527
10.18730/JXRGU,G23965,COL,5.63,-75.97,1,0.9976277
10.18730/JWFFJ,G23851,COL,1.63,-76.97,1,0.9956643
10.18730/JWFRV,G23852,COL,1.21,-76.84,1,0.99392587
10.18730/PG74R,G23578,COL,5.12,-75.96,1,0.9821976
10.18730/JVKRK,G22277,COL,7.02,-76.27,0,0.0072442973
10.18730/JVS68,G22146,COL,3.52,-76.72,1,0.77066064
10.18730/JWFDG,G21243,COL,1.02,-77.45,1,0.9664302
10.18730/JWF14,G21241,COL,1.67,-77.04,1,0.65134263
10.18730/JWEDN,G21230,COL,1.57,-77.3,0,0.1142573
10.18730/JWE08,G21228,COL,1.32,-77.61,1,0.990763
10.18730/JWDN$,G21224,COL,1.22,-77.5,0,0.025172465
10.18730/JWDY6,G21226,COL,1.34,-77.59,0,0.27936804
10.18730/JWDAQ,G21215,COL,1.5,-77.45,0,0.030335365
10.18730/JWD4H,G21210,COL,1.5,-77.43,0,0.00107475
10.18730/S5Q1Z,G21209A,COL,1.45,-77.43,1,0.9501732
10.18730/JWCYB,G21202,COL,1.37,-77.33,1,0.98266995
10.18730/JTEC7,G21114,COL,4.45,-76.32,1,0.9852996
10.18730/JHQ3R,G16903,COL,2.64,-76.5,1,0.99659
10.18730/JSVDX,G15841,COL,2.47,-75.97,1,0.9872016
10.18730/JSM6M,G15839,COL,2.79,-76.79,1,0.9669525
10.18730/JSDGW,G15818,COL,0.82,-77.59,1,0.9822206
10.18730/JM2H~,G14853,COL,1.14,-77.47,1,0.7110383
10.18730/JHQ1P,G14643,COL,2.69,-76.52,1,0.9923234
10.18730/JHG0K,G14539,COL,4.62,-75.65,1,0.9983308
10.18730/JHFA$,G14527,COL,4.34,-75.82,0,0.016177276
10.18730/JS7W~,G14017,COL,5.83,-73.54,1,0.7414687
10.18730/JS7CH,G13928,COL,2.4,-76.45,1,0.9921221
10.18730/JS7HP,G13924,COL,0.85,-77.52,1,0.98726255
10.18730/JRXDZ,G12726,COL,5.08,-75.54,1,0.9979808
10.18730/JP0WY,G12720,COL,6.13,-75.37,1,0.99385947
10.18730/JNFHY,G12707,COL,0.82,-77.66,1,0.9822183
10.18730/JRX7S,G12666,COL,0.92,-77.55,1,0.9878876
10.18730/JP057,G12652,COL,5.73,-72.84,1,0.9955908
10.18730/JRWE0,G12649,COL,6.16,-75.38,1,0.9905184
10.18730/K4Q4K,G52127,COL,3.46,-76.54,0,0.0023385244
10.18730/K4Q5M,G52128,COL,3.02,-76.48,0,0.0023864815
10.18730/S33GP,G50870A,COL,5.2,-75.52,1,0.9976411
10.18730/S4G8B,G50990N,COL,1.75,-77.33,0,0.0029319227
10.18730/JH588,G9518,ETH,9.03,38.7,0,0.0133500155
10.18730/JZR51,G807,ETH,8.48,39.13,0,0.009347651
10.18730/JZQ9A,G761,ETH,9.58,41.87,0,0.0024895582
10.18730/JFP5J,G6980,ETH,9.32,42.12,0,0.0059297536
10.18730/JMY5X,G20142,ETH,7.69,38.65,0,0.0034501723
10.18730/S4QV*,G19236B,ETH,5.78,36.57,1,0.7750903
10.18730/JMBT$,G14177,ETH,9.4,42.02,0,0.00278572
10.18730/PEET=,G13072,ETH,7.17,38.59,0,0.013277298
10.18730/JH4KR,G9517,TUR,40.0,32.93,1,0.88389343
10.18730/S63MV,G9516C,TUR,40.73,31.65,1,0.9955189
10.18730/JH4EK,G9515,TUR,39.74,27.88,1,0.65117633
10.18730/JH3Y3,G9513,TUR,36.8,31.44,0,0.002313774
10.18730/JH3X2,G9512,TUR,37.07,30.22,0,0.0007759676
10.18730/K3H4R,G9511,TUR,38.7,29.42,0,0.0071701882
10.18730/JZ2TN,G9,TUR,37.87,32.52,0,0.0018671651
10.18730/JZTVD,G897,TUR,41.25,36.37,1,0.99627197
10.18730/JZV1K,G885,TUR,38.1,37.88,0,0.0009960202
10.18730/JZV0J,G884,TUR,39.75,37.03,0,0.16786915
10.18730/S35RM,G8239A,TUR,40.06,29.12,1,0.98386973
10.18730/JSC1J,G710A,TUR,41.0,39.72,1,0.99525636
10.18730/JZNN*,G706,TUR,37.6,36.92,0,0.001016383
10.18730/JZNCQ,G696,TUR,39.91,28.18,1,0.9571296
10.18730/JZNBP,G695,TUR,38.23,37.18,0,0.0022968582
10.18730/JZN7J,G691,TUR,37.09,41.24,0,0.0008784006
10.18730/JZN6H,G690,TUR,38.73,41.47,0,0.0122108245
10.18730/JZN5G,G689,TUR,39.73,43.05,1,0.59284455
10.18730/JFWM3,G6674,TUR,40.39,41.07,1,0.9862018
10.18730/JFWH0,G6671,TUR,39.8,26.34,0,0.021613084
10.18730/JFWK2,G6673,TUR,37.0,35.3,0,0.0039503323
10.18730/JZM9S,G644,TUR,40.44,29.17,1,0.99179333
10.18730/JZM6P,G641,TUR,39.6,32.15,0,0.014684841
10.18730/JZMFZ,G640,TUR,40.24,26.6,0,0.039915517
10.18730/JZM0G,G635,TUR,37.93,41.95,0,0.0016850724
10.18730/JZKZF,G634,TUR,39.94,41.25,0,0.017840564
10.18730/JZKQ7,G626,TUR,39.31,26.69,0,0.0031613251
10.18730/JZKP6,G625,TUR,40.65,29.25,1,0.98345757
10.18730/JZKN5,G624,TUR,40.12,43.14,0,0.07965478
10.18730/JZKM4,G623,TUR,40.14,43.1,0,0.19552924
10.18730/JZKK3,G622,TUR,41.48,36.11,1,0.991678
10.18730/JZKVB,G621,TUR,40.71,29.99,1,0.996412
10.18730/JZKJ2,G611,TUR,40.05,28.38,0,0.41095752
10.18730/JZK7W,G609,TUR,41.2,27.11,1,0.9968368
10.18730/JZK6V,G608,TUR,41.27,26.71,1,0.9962304
10.18730/JZK5T,G607,TUR,40.25,38.42,0,0.05806572
10.18730/JZK4S,G606,TUR,40.61,33.62,1,0.9448228
10.18730/K3XVR,G603A,TUR,39.44,29.86,1,0.9706635
10.18730/JZK2Q,G604,TUR,39.77,30.53,1,0.98628694
10.18730/JZK0N,G602,TUR,39.45,29.91,1,0.98663694
10.18730/JZJYK,G596,TUR,38.62,34.92,0,0.0030459708
10.18730/JZJXJ,G595,TUR,37.59,43.57,0,0.0018821079
10.18730/JZJWH,G594,TUR,37.25,43.62,0,0.001710295
10.18730/JZJVG,G593,TUR,41.28,36.33,1,0.986642
10.18730/JZJTF,G592,TUR,40.89,35.49,1,0.99559987
10.18730/JZJZM,G591,TUR,41.37,33.78,1,0.99063116
10.18730/JZJM9,G585,TUR,37.86,32.56,0,0.002023238
10.18730/JZJB0,G576,TUR,41.0,36.65,1,0.998133
10.18730/JZJAU,G575,TUR,41.57,35.94,1,0.9945017
10.18730/JZJ9=,G574,TUR,41.17,36.95,1,0.9958709
10.18730/JZJ8$,G573,TUR,41.2,36.98,1,0.9967784
10.18730/JZJ7~,G572,TUR,40.11,33.42,0,0.07340788
10.18730/JZJG5,G571,TUR,40.02,30.5,0,0.026270505
10.18730/JZJ6*,G570,TUR,39.44,29.99,1,0.9845345
10.18730/JZHPG,G554,TUR,37.45,34.62,0,0.22814453
10.18730/JZHNF,G553,TUR,37.62,34.37,0,0.0020174896
10.18730/JGJJ2,G5522,TUR,40.02,32.35,1,0.9652501
10.18730/JGJK3,G5523,TUR,41.0,29.0,0,0.01807459
10.18730/JZHHB,G549,TUR,39.75,37.06,0,0.15136218
10.18730/JZHD7,G545,TUR,40.18,38.1,0,0.040720828
10.18730/JZHC6,G544,TUR,39.72,39.49,0,0.015408355
10.18730/K3GPA,G540A,TUR,38.87,39.33,0,0.009172465
10.18730/JZH71,G539,TUR,39.74,30.49,1,0.9804733
10.18730/JZH5U,G537,TUR,38.78,35.55,0,0.0024581617
10.18730/JZGYX,G530,TUR,39.15,34.17,0,0.0013776486
10.18730/JZGWV,G528,TUR,40.55,34.97,1,0.95662093
10.18730/JZGSR,G525,TUR,38.5,28.16,0,0.00067365164
10.18730/JZGRQ,G524,TUR,39.13,38.77,0,0.007424865
10.18730/JZGQP,G523,TUR,40.25,27.25,1,0.9835554
10.18730/JZGNM,G521,TUR,41.23,33.33,1,0.99364674
10.18730/JZGKJ,G519,TUR,41.0,34.03,1,0.9884517
10.18730/JZGGF,G516,TUR,40.06,27.97,1,0.9823157
10.18730/JZGED,G514,TUR,41.9,35.0,1,0.99777573
10.18730/JZGDC,G513,TUR,41.72,34.87,1,0.9967483
10.18730/JZGPN,G512,TUR,40.68,29.6,1,0.9956656
10.18730/JZEVU,G462,TUR,38.69,39.24,0,0.0035101336
10.18730/JZER~,G459,TUR,38.38,38.32,0,0.003095228
10.18730/JZEQ*,G458,TUR,37.11,37.37,0,0.00065165997
10.18730/JZEW0,G453,TUR,37.32,40.74,0,0.0010751601
10.18730/JZEHT,G452,TUR,37.93,40.25,0,0.0007558042
10.18730/JZEFR,G450,TUR,39.05,43.37,0,0.0038973154
10.18730/JZEBM,G446,TUR,38.38,34.05,0,0.0012423553
10.18730/JZE6F,G441,TUR,37.56,43.74,0,0.0030094762
10.18730/JZE4D,G438,TUR,38.65,39.21,0,0.003132241
10.18730/JZDY7,G432,TUR,37.13,38.77,0,0.00093871955
10.18730/JZDN=,G423,TUR,38.55,43.37,0,0.0033480106
10.18730/JZDM$,G422,TUR,40.82,41.55,0,0.46592492
10.18730/JZDJ*,G420,TUR,40.43,42.91,1,0.8355164
10.18730/JZDHZ,G419,TUR,41.19,41.83,1,0.98482704
10.18730/JZDFX,G417,TUR,41.35,41.32,1,0.9990632
10.18730/JZDCT,G414,TUR,41.51,42.75,1,0.9965532
10.18730/JZDBS,G413,TUR,40.5,42.75,1,0.8214488
10.18730/JZCT8,G392,TUR,40.13,39.75,0,0.046079665
10.18730/JZD0E,G390,TUR,41.02,39.56,1,0.9972904
10.18730/JZCBY,G377,TUR,41.01,40.52,1,0.99928826
10.18730/JZCE~,G370,TUR,35.93,36.02,0,0.002180601
10.18730/JZC3P,G369,TUR,41.0,37.13,1,0.998971
10.18730/JZC1M,G367,TUR,40.6,36.97,1,0.9935011
10.18730/JZC4Q,G360,TUR,40.36,36.58,1,0.9819884
10.18730/JZBQA,G357,TUR,40.65,35.85,1,0.99009305
10.18730/JZBP9,G356,TUR,40.63,36.14,1,0.9929549
10.18730/JZBCU,G345,TUR,41.64,32.35,1,0.9371717
10.18730/JZBB=,G344,TUR,37.32,30.73,0,0.0013318964
10.18730/JZBG3,G341,TUR,41.13,28.99,1,0.9922478
10.18730/JZB8*,G340,TUR,40.18,29.07,1,0.9917891
10.18730/JZB6Y,G338,TUR,40.18,29.0,1,0.9659104
10.18730/JZB2T,G334,TUR,40.02,29.13,1,0.9802844
10.18730/JZAQF,G322,TUR,40.34,27.97,0,0.11677337
10.18730/JZAZQ,G321,TUR,40.15,27.85,0,0.46423554
10.18730/JZAH9,G314,TUR,39.93,27.79,1,0.9631971
10.18730/JZAG8,G313,TUR,39.66,27.88,0,0.019823078
10.18730/JZAPE,G311,TUR,38.41,27.22,0,0.0014422381
10.18730/JZAA2,G307,TUR,39.92,27.27,1,0.93978727
10.18730/JZA80,G305,TUR,40.03,27.05,1,0.9880277
10.18730/JZA7U,G304,TUR,39.8,26.62,0,0.010405619
10.18730/K40K1,G300A,TUR,40.17,26.41,0,0.015075551
10.18730/JZA1Y,G299,TUR,40.15,26.5,0,0.02360413
10.18730/JZ9ZW,G297,TUR,40.86,26.6,1,0.9913215
10.18730/JZ9YV,G296,TUR,41.5,27.3,1,0.9958509
10.18730/JZ9PK,G288,TUR,41.17,27.82,1,0.98975116
10.18730/JZ9NJ,G287,TUR,41.68,26.59,1,0.9910334
10.18730/JZ9HE,G274,TUR,41.19,26.43,1,0.9957653
10.18730/JZ974,G273,TUR,41.73,27.2,1,0.99479395
10.18730/JZ963,G272,TUR,39.28,27.32,0,0.0026304566
10.18730/JZ91=,G267,TUR,40.81,29.35,1,0.9944687
10.18730/JZ8MP,G254,TUR,38.13,27.16,0,0.0009580527
10.18730/JZ879,G240,TUR,38.6,28.56,0,0.0012533332
10.18730/JSC2K,G239A,TUR,39.2,28.2,0,0.0031005384
10.18730/JZ7XU,G231,TUR,37.94,27.35,0,0.00072093663
10.18730/JZ7W=,G230,TUR,37.86,27.85,0,0.00059948355
10.18730/JZ7V$,G229,TUR,36.96,28.67,0,0.0025792965
10.18730/JZ8CE,G228,TUR,37.2,28.35,0,0.0023197213
10.18730/JZ824,G227,TUR,36.68,29.13,0,0.0014244099
10.18730/K3XKG,G224A,TUR,37.81,27.77,0,0.0007742418
10.18730/JVT96,G22205,TUR,40.35,41.87,0,0.02050412
10.18730/JZ7KT,G222,TUR,36.92,30.6,0,0.001073014
10.18730/JZ7JS,G221,TUR,36.74,29.94,0,0.0007137321
10.18730/JVME4,G21909,TUR,40.09,29.53,1,0.9867807
10.18730/JVM2X,G21903,TUR,38.54,31.24,0,0.004657318
10.18730/JVM1W,G21902,TUR,39.52,31.19,1,0.97034496
10.18730/JZ835,G219,TUR,37.12,30.09,0,0.049365625
10.18730/JZ7S*,G210,TUR,37.04,30.13,0,0.0030233862
10.18730/JMQF0,G20505,TUR,40.27,30.35,1,0.978571
10.18730/JZ74B,G205,TUR,36.88,34.89,0,0.0010655503
10.18730/JMPVH,G20488,TUR,40.38,36.89,1,0.9778755
10.18730/JMP5*,G20482,TUR,36.38,33.96,0,0.0008283498
10.18730/JZ6Y5,G200,TUR,36.69,34.37,0,0.0007821837
10.18730/JZ6KZ,G190A,TUR,36.51,36.38,0,0.004692703
10.18730/JZ6M*,G191,TUR,36.87,36.2,0,0.008971495
10.18730/JKKAV,G16917,TUR,40.8,30.39,1,0.99157953
10.18730/JH522,G16827,TUR,40.51,29.3,1,0.9919389
10.18730/JH544,G16828,TUR,40.19,26.35,0,0.012815735
10.18730/JH4BG,G16809,TUR,38.6,27.43,0,0.0011530613
10.18730/JH4SY,G16816,TUR,39.85,30.4,1,0.95293254
10.18730/JH4NT,G16815,TUR,38.72,35.5,0,0.0054741246
10.18730/JH49E,G16810,TUR,39.39,28.15,0,0.003058269
10.18730/JZ5YA,G158,TUR,40.17,31.93,0,0.021072939
10.18730/JZ5KU,G156,TUR,40.18,31.35,1,0.93981224
10.18730/JZ5H$,G154,TUR,40.1,31.62,0,0.03928005
10.18730/JZ5G~,G153,TUR,41.02,28.97,0,0.16629237
10.18730/JH4X$,G14498,TUR,39.54,31.57,1,0.66321284
10.18730/JH4DJ,G14496,TUR,41.22,31.97,1,0.9961318
10.18730/JMQH2,G13092,TUR,41.1,29.03,1,0.9978667
10.18730/JH438,G13059,TUR,37.89,28.28,0,0.00079855154
10.18730/JH4PV,G13040,TUR,37.68,44.57,0,0.0031545642
10.18730/JZ2VP,G10,TUR,39.93,32.87,1,0.83423454
10.18730/K4J58,G590,TUR,40.49,33.31,1,0.98564756
10.18730/K4J69,G600,TUR,39.84,34.8,1,0.94841486
10.18730/JH3S=,G9510,IND,28.62,77.2,0,0.0005922898
10.18730/K2HPH,G8240,IND,30.37,78.5,0,0.0012420263
10.18730/K2FGN,G8088,IND,31.59,74.9,0,0.00041943853
10.18730/JFFZ5,G7223,IND,15.33,75.13,0,0.0028320274
10.18730/JZNT0,G711,IND,25.91,91.89,1,0.9412085
10.18730/JZNKY,G704,IND,21.2,72.77,0,0.09836695
10.18730/JZMG*,G650,IND,31.71,76.92,0,0.0011940696
10.18730/JZMEY,G649,IND,31.97,77.12,0,0.0022415677
10.18730/JZMCW,G647,IND,31.0,75.5,0,0.000583776
10.18730/JZFVZ,G495,IND,30.01,77.55,0,0.00074415514
10.18730/JZFSX,G493,IND,29.88,78.18,0,0.0006683991
10.18730/JZG21,G492,IND,21.01,84.94,0,0.0052581807
10.18730/JZFQV,G491,IND,30.26,77.11,0,0.0005797689
10.18730/JZFMR,G488,IND,28.21,79.07,0,0.0008468691
10.18730/JZFHN,G485,IND,29.96,79.59,0,0.0053435527
10.18730/K3YWM,G483A,IND,30.52,79.73,0,0.009952127
10.18730/JZFRW,G482,IND,31.53,78.13,0,0.0015318095
10.18730/JZFDH,G481,IND,30.66,78.86,1,0.9265183
10.18730/JZFCG,G480,IND,26.49,88.12,0,0.037294455
10.18730/JZFAE,G477,IND,28.26,80.55,0,0.00093020266
10.18730/JZF9D,G476,IND,25.77,84.48,0,0.0030899695
10.18730/JZF7B,G474,IND,34.08,74.03,0,0.0008402822
10.18730/JZF6A,G473,IND,26.06,80.16,0,0.003472779
10.18730/JZF37,G470,IND,30.36,78.55,0,0.0009189463
10.18730/JZF26,G469,IND,30.46,78.08,0,0.017751308
10.18730/JZEEQ,G449,IND,30.33,78.03,0,0.0016816133
10.18730/JN332,G20710,IND,33.56,75.35,0,0.001520998
10.18730/JN3HG,G20708,IND,33.58,75.31,0,0.00109132
10.18730/JN3ED,G20706,IND,34.09,75.42,0,0.025637478
10.18730/S2JP2,G20690A,IND,33.09,75.29,0,0.009641968
10.18730/JN387,G20698,IND,27.03,79.25,0,0.00057125336
10.18730/JN2Z=,G20687,IND,33.79,74.66,1,0.95193034
10.18730/JN2RW,G20680,IND,33.56,75.25,0,0.0016341716
10.18730/JN2JP,G20675,IND,34.03,75.33,0,0.030997265
10.18730/JN28C,G20674,IND,34.17,74.57,0,0.0017609617
10.18730/JN1VU,G20672,IND,33.69,75.23,0,0.00061513175
10.18730/JN2BF,G20667,IND,34.2,74.36,0,0.0013651099
10.18730/JN1X1,G20664,IND,32.98,75.71,0,0.0021352782
10.18730/JN1MX,G20654,IND,33.5,75.3,0,0.0040440867
10.18730/JN1T=,G20652,IND,20.72,81.22,0,0.024131961
10.18730/JN1NY,G20646,IND,30.74,76.92,0,0.00051491417
10.18730/JN0W5,G20643,IND,31.99,76.54,0,0.0012067546
10.18730/JN1DP,G20638,IND,24.89,72.85,1,0.58855116
10.18730/JN1EQ,G20639,IND,32.24,77.19,0,0.00583238
10.18730/JN12B,G20628,IND,30.65,-77.21,0,0.0011332991
10.18730/JN0Z8,G20625,IND,32.12,77.17,0,0.0047349236
10.18730/JN109,G20626,IND,32.57,76.14,0,0.0011925242
10.18730/JN11A,G20627,IND,32.22,76.32,0,0.022457138
10.18730/JN0N=,G20612,IND,32.03,77.12,0,0.0016229401
10.18730/JMZQ5,G20604,IND,31.14,77.17,0,0.0069396137
10.18730/JMZZD,G20592,IND,32.12,76.54,0,0.009127281
10.18730/JMZD*,G20585,IND,31.35,77.39,0,0.0024791285
10.18730/JMZS7,G20586,IND,32.55,75.94,0,0.0017719723
10.18730/JMZN3,G20582,IND,32.54,75.99,0,0.067261055
