DOI,ACCENUMB,ORIGCTY,DECLATITUDE,DECLONGITUDE,Pred_Resistencia,Probabilidad_Resistencia
10.18730/K0CS*,G1703,SLV,13.84,-89.44,0,0.00049565214
10.18730/K0D46,G1702,SLV,13.76,-89.5,0,0.0014686413
10.18730/K0D35,G1701,SLV,13.6,-88.79,0,0.0010769761
10.18730/K0D13,G1699,SLV,13.58,-88.76,0,0.0006843754
10.18730/K0CY0,G1696,SLV,13.54,-88.25,0,0.0004987771
10.18730/K0CT~,G1695,SLV,13.69,-88.79,0,0.0016771674
10.18730/K0CMV,G1694,SLV,13.97,-89.75,0,0.00037120294
10.18730/K0CGQ,G1672,SLV,13.2,-88.24,0,0.0013888698
10.18730/JH7YM,G16308,SLV,13.98,-89.57,0,0.00023275628
10.18730/JH5ZZ,G16254,SLV,14.17,-89.11,0,0.0005498478
10.18730/JH61~,G16253,SLV,13.84,-89.15,0,0.00062907056
10.18730/JM9BX,G13504,SLV,13.83,-89.85,0,0.01234061
10.18730/JH5VV,G13050,SLV,14.02,-89.6,0,0.00034156308
10.18730/K02WB,G1225,SLV,13.68,-89.28,0,0.0017425165
10.18730/K01M8,G1169,SLV,13.75,-89.89,0,0.0008113783
10.18730/S3VWS,G1167A,SLV,14.32,-89.17,0,0.00025205693
10.18730/K4TSS,G52250,SLV,13.72,-89.27,0,0.008514241
10.18730/K4TTT,G52251,SLV,13.83,-89.58,0,0.0043078777
10.18730/JZ3B1,G75,TZA,-5.1,38.63,1,0.9899294
10.18730/PHN2E,G50163,TZA,-4.28,30.42,0,0.00024020344
10.18730/JW37~,G22454,TZA,-8.9,33.42,0,0.00023941325
10.18730/JMBEP,G13044,TZA,-3.39,36.64,0,0.00032381937
10.18730/JZPCJ,G729,CMR,4.17,9.96,1,0.992504
10.18730/JZPBH,G728,CMR,5.5,10.25,1,0.9771882
10.18730/JZPAG,G727,CMR,5.9,10.09,1,0.9901599
10.18730/JZP4A,G721,CMR,6.06,10.24,1,0.9689488
10.18730/JFGRY,G7199,VEN,10.87,-68.27,0,0.0011527159
10.18730/JFM0Q,G7065,VEN,7.87,-72.09,1,0.99844664
10.18730/JFXBT,G6523,VEN,-8.07,-35.01,0,0.09853516
10.18730/JFZJQ,G6427,VEN,10.25,-67.57,0,0.0006211749
10.18730/JG45P,G6221,VEN,10.53,-66.92,0,0.00034069899
10.18730/JG3ZG,G6214,VEN,10.22,-68.32,0,0.0001599557
10.18730/JGR4*,G5190,VEN,10.2,-65.95,1,0.65825135
10.18730/K273B,G4145,VEN,10.4,-66.3,1,0.9560038
10.18730/K1BBB,G2740,VEN,10.45,-66.48,0,0.005905115
10.18730/K1BAA,G2739,VEN,10.22,-68.34,0,0.0040691965
10.18730/K1B99,G2738,VEN,8.23,-72.26,1,0.9988908
10.18730/K1B88,G2737,VEN,10.15,-68.58,0,0.0061228103
10.18730/K0CDM,G1669,VEN,7.69,-72.41,1,0.9353305
10.18730/JZNX3,G714,GIN,7.76,-8.85,1,0.8972886
10.18730/S5MKV,G50550A,GIN,10.92,-12.0,0,0.0035882352
10.18730/JTE94,G50549,GIN,10.73,-12.07,0,0.0024690186
10.18730/S4XAP,G24507B,GIN,11.71,-11.99,0,0.00067635736
10.18730/JTEA5,G24508,GIN,11.43,-12.28,0,0.00084682304
10.18730/S5MNX,G24506B,GIN,11.57,-11.58,0,0.00046784928
10.18730/JTE83,G24504,GIN,11.23,-12.14,0,0.0018076461
10.18730/PFE0$,G24505,GIN,11.36,-12.15,0,0.0012189432
10.18730/S6D1*,G24499A,GIN,11.14,-11.21,0,0.00048098608
10.18730/S18FM,G24498B,GIN,10.63,-11.83,0,0.0018947555
10.18730/JZNW2,G713,SCG,44.86,20.4,0,0.0001659962
10.18730/JNBKF,G20344,SCG,43.62,21.01,0,0.00014559188
10.18730/JNBFB,G20338,SCG,42.5,21.6,0,6.636632e-05
10.18730/JNAKM,G20331,SCG,42.56,22.0,0,8.7470384e-05
10.18730/JN7J$,G20212,SCG,42.66,18.11,0,0.013427193
10.18730/JMV24,G20018,SCG,44.52,20.34,0,0.00017649101
10.18730/JZN1C,G683,SYR,34.77,36.75,0,5.8592996e-05
10.18730/JZMZA,G681,SYR,35.17,36.75,0,6.3507774e-05
10.18730/JZMV6,G677,SYR,36.2,37.17,0,4.1289775e-05
10.18730/JZMH~,G666,SYR,33.5,36.25,0,4.3778102e-05
10.18730/JZKTA,G629,SYR,33.5,36.19,0,3.785938e-05
10.18730/JZMT5,G676,LBN,34.0,36.0,0,0.00012710459
10.18730/PQ3RH,G66,CAN,49.35,-97.9,0,7.136965e-05
10.18730/JZ38=,G65,CAN,52.87,-105.79,0,0.000100132354
10.18730/PQ3SJ,G64,CAN,50.92,-102.67,0,7.980273e-05
10.18730/PQ3TK,G63,CAN,56.19,-117.5,0,0.00010042361
10.18730/S6S6E,G62A,CAN,49.64,-100.17,0,6.77012e-05
10.18730/JZ3D3,G61,CAN,51.9,-102.26,0,0.00010273184
10.18730/PQ3VM,G60,CAN,45.42,-75.7,0,0.002443474
10.18730/PQ3WN,G59,CAN,50.42,-99.03,0,6.380942e-05
10.18730/PQ3XP,G58,CAN,45.0,-72.1,0,0.024046618
10.18730/PQ40S,G55,CAN,51.38,-104.1,0,9.530671e-05
10.18730/PQ41T,G54,CAN,50.02,-107.67,0,4.8457852e-05
10.18730/PQ42V,G53,CAN,49.35,-98.19,0,7.082834e-05
10.18730/PQ43W,G52,CAN,51.95,-103.67,0,9.789401e-05
10.18730/PQ45Y,G50,CAN,53.15,-106.98,0,8.732728e-05
10.18730/JZ37$,G48,CAN,51.84,-105.91,0,6.7442554e-05
10.18730/PQ47*,G47,CAN,51.89,-102.0,0,9.9419725e-05
10.18730/JZ36~,G46,CAN,53.0,-106.67,0,8.674125e-05
10.18730/PQ4A=,G43,CAN,50.18,-97.46,0,6.275315e-05
10.18730/PQ4BU,G42,CAN,52.06,-103.24,0,0.00010068999
10.18730/PQ4C0,G41,CAN,46.1,-85.7,0,0.0011408493
10.18730/PQ4E2,G39,CAN,45.99,-67.61,0,0.010509392
10.18730/PQ4F3,G38,CAN,52.79,-104.93,0,0.00010167685
10.18730/PQ4J6,G35,CAN,49.54,-96.69,0,7.037315e-05
10.18730/PQ4K7,G34,CAN,49.49,-98.02,0,6.538297e-05
10.18730/PQ4M8,G33,CAN,50.73,-113.15,0,4.606036e-05
10.18730/JZ2YS,G32,CAN,50.54,-103.67,0,6.183024e-05
10.18730/PQ4PA,G30,CAN,52.5,-105.0,0,7.7234145e-05
10.18730/PQ4RC,G25,CAN,53.1,-103.5,0,8.839315e-05
10.18730/PQ4SD,G24,CAN,53.11,-111.67,0,7.495594e-05
10.18730/S5EKM,G18708A,CAN,51.45,-106.8,0,6.29791e-05
10.18730/PJX41,G18706,CAN,52.5,-104.91,0,0.00010118434
10.18730/JNE7S,G16800,CAN,49.63,-100.25,0,6.72436e-05
10.18730/JNECY,G16801,CAN,50.26,-96.07,0,8.247483e-05
10.18730/K46G5,G51627,CHN,31.98,120.89,0,0.010904668
10.18730/K46F4,G51626,CHN,31.17,121.43,0,0.042783592
10.18730/K46D2,G51624,CHN,26.2,119.54,1,0.85428864
10.18730/K46C1,G51623,CHN,26.69,119.54,1,0.9883244
10.18730/K46AU,G51621,CHN,24.5,117.65,0,0.08732021
10.18730/K46B0,G51622,CHN,26.58,118.73,1,0.99598783
10.18730/K466*,G51616,CHN,27.34,117.47,1,0.9984059
10.18730/K467~,G51617,CHN,26.08,119.28,1,0.8641652
10.18730/K576F,G51618,CHN,25.69,116.75,1,0.9957917
10.18730/K468$,G51619,CHN,25.97,117.35,1,0.99542457
10.18730/K469=,G51620,CHN,25.1,117.02,1,0.9718641
10.18730/K463X,G51613,CHN,46.05,122.1,0,5.5386998e-05
10.18730/K464Y,G51614,CHN,40.82,111.68,0,3.121227e-05
10.18730/K45YR,G51608,CHN,43.6,122.27,0,5.316479e-05
10.18730/K45ZS,G51609,CHN,43.6,118.07,0,3.2866283e-05
10.18730/K45VN,G51605,CHN,36.3,120.1,0,0.00010886773
10.18730/K45XQ,G51607,CHN,49.22,119.75,0,8.471074e-05
10.18730/K45TM,G51604,CHN,37.59,118.52,0,9.68028e-05
10.18730/K45SK,G51603,CHN,37.18,119.93,0,0.00010505804
10.18730/K45NF,G51599,CHN,35.25,118.84,0,0.00022442256
10.18730/K45RJ,G51602,CHN,34.72,117.57,0,0.00012635029
10.18730/K45PG,G51600,CHN,37.5,117.54,0,0.000101580416
10.18730/K45E8,G51592,CHN,43.5,125.65,0,9.0202e-05
10.18730/K45F9,G51593,CHN,44.17,125.8,0,9.324529e-05
10.18730/K45GA,G51594,CHN,43.95,126.47,0,8.4089166e-05
10.18730/K45HB,G51595,CHN,43.52,124.8,0,7.144844e-05
10.18730/K45ME,G51598,CHN,36.29,116.44,0,0.00010482528
10.18730/K45C6,G51590,CHN,44.42,125.17,0,6.61366e-05
10.18730/K45D7,G51591,CHN,41.69,125.9,0,0.004032752
10.18730/K45B5,G51589,CHN,43.9,125.22,0,7.858014e-05
10.18730/JXX50,G50796,CHN,41.21,116.54,0,3.7233192e-05
10.18730/JXX72,G50795,CHN,40.6,118.49,0,4.980308e-05
10.18730/JXWZZ,G50794,CHN,40.7,114.05,0,2.5396314e-05
10.18730/JXXNG,G50641,CHN,40.79,114.89,0,3.3252734e-05
10.18730/JXXKE,G50640,CHN,40.97,117.84,0,4.7569196e-05
10.18730/JXXJD,G50639,CHN,39.35,115.5,0,9.282787e-05
10.18730/S5W7C,G50637A,CHN,38.89,116.47,0,9.2451985e-05
10.18730/JXWYY,G50636,CHN,38.73,113.23,0,4.821833e-05
10.18730/JXX2$,G24541,CHN,38.25,114.2,0,7.065086e-05
10.18730/JXXMF,G24544,CHN,38.0,115.55,0,8.87941e-05
10.18730/JY56=,G24317,CHN,34.78,113.38,0,9.5295254e-05
10.18730/JY53*,G24315,CHN,43.67,126.49,0,0.00010930128
10.18730/JY54~,G24316,CHN,44.17,125.75,0,8.537759e-05
10.18730/JY4YV,G24310,CHN,36.7,119.08,0,0.00011655134
10.18730/JY4ZW,G24311,CHN,26.64,106.63,0,0.022628488
10.18730/JY50X,G24312,CHN,25.02,102.68,0,0.00011054865
10.18730/JY51Y,G24313,CHN,29.73,116.0,1,0.9910584
10.18730/JY52Z,G24314,CHN,37.53,121.4,0,8.453998e-05
10.18730/JY4WS,G24307,CHN,37.69,112.71,0,3.7100526e-05
10.18730/JY55$,G24308,CHN,30.23,120.0,1,0.9241983
10.18730/JY5A2,G24309,CHN,36.07,120.34,0,0.00011628591
10.18730/JY4SP,G24304,CHN,47.8,124.49,0,7.8857505e-05
10.18730/JY4TQ,G24305,CHN,40.99,118.62,0,4.4650533e-05
10.18730/JY4VR,G24306,CHN,37.78,112.55,0,4.0068546e-05
10.18730/JY4NJ,G24300,CHN,44.59,129.41,0,9.111804e-05
10.18730/JY4PK,G24301,CHN,45.46,128.32,0,8.167783e-05
10.18730/JY4RN,G24303,CHN,45.52,126.95,0,8.877082e-05
10.18730/S2ZJ7,G24298A,CHN,45.28,130.28,0,8.241562e-05
10.18730/JY57U,G24299,CHN,47.19,124.84,0,6.641285e-05
10.18730/JY4JF,G24296,CHN,45.75,126.77,0,7.681775e-05
10.18730/JY4GD,G24294,CHN,44.9,127.15,0,8.890992e-05
10.18730/S6MGC,G24287A,CHN,31.83,110.94,0,0.0030143405
10.18730/JY4B8,G24286,CHN,31.75,110.67,0,0.0017217956
10.18730/JY496,G24284,CHN,31.35,110.77,0,0.0068047913
10.18730/K3NGG,G24282,CHN,31.88,111.27,0,0.0038118642
10.18730/JXXD8,G23955,CHN,30.23,120.17,1,0.89356387
10.18730/JXXE9,G23956,CHN,40.45,115.95,0,4.7621026e-05
10.18730/JXXHC,G23952,CHN,38.07,114.44,0,7.187507e-05
10.18730/PQ50M,G2,CHN,39.92,116.0,0,5.1333376e-05
10.18730/PM102,G14226,CHN,38.88,121.58,0,7.075442e-05
10.18730/JZ2NG,G1,CHN,39.83,116.17,0,7.7875266e-05
10.18730/K3YJA,G51381,ARG,-24.13,-65.53,0,4.7873553e-05
10.18730/K3YD5,G51376,ARG,-24.67,-65.37,0,0.00017142453
10.18730/K3YC4,G51375,ARG,-25.12,-65.58,0,4.9960436e-05
10.18730/PG8T4,G51374,ARG,-25.1,-65.58,0,0.000111849906
10.18730/K3YB3,G51373,ARG,-24.9,-65.48,0,0.00015766911
10.18730/K3YA2,G51372,ARG,-24.62,-65.42,0,0.00018474774
10.18730/K3Y80,G51370,ARG,-24.65,-65.43,0,0.00018124882
10.18730/K3Y4~,G51366,ARG,-26.28,-65.52,0,0.0002650748
10.18730/K3Y7U,G51369,ARG,-27.83,-65.82,0,0.00015374114
10.18730/K3Y6=,G51368,ARG,-27.32,-65.97,0,0.00010206591
10.18730/K3Y3*,G51365,ARG,-26.78,-65.47,0,0.0011219463
10.18730/K3Y2Z,G51364,ARG,-26.77,-65.45,0,0.000978888
10.18730/K3Y0X,G51362,ARG,-27.0,-65.65,0,0.0008989011
10.18730/K3Y1Y,G51363,ARG,-26.7,-65.42,0,0.0016564896
10.18730/S3VJF,G51361B,ARG,-27.42,-65.98,0,4.306063e-05
10.18730/PFXFB,G50741,ARG,-22.25,-64.96,0,4.3091644e-05
10.18730/JWCN2,G50742,ARG,-22.23,-65.03,0,4.0913186e-05
10.18730/JWB0Q,G50740,ARG,-22.25,-65.06,0,4.392199e-05
10.18730/JWBH3,G50573,ARG,-22.8,-65.24,0,3.630685e-05
10.18730/JWA6$,G50568,ARG,-22.25,-65.95,0,3.688396e-05
10.18730/S2SCZ,G50015F,ARG,-22.25,-65.0,0,4.1916577e-05
10.18730/PGCXR,G24322,ARG,-25.1,-65.6,0,0.00020457128
10.18730/JY580,G24320,ARG,-25.08,-65.57,0,0.00013833637
10.18730/PGCVP,G24319,ARG,-24.67,-65.57,0,4.1795036e-05
10.18730/JWA0W,G21199,ARG,-23.92,-65.35,0,0.0002468553
10.18730/JW9SN,G21196,ARG,-26.23,-65.53,0,0.00014803567
10.18730/JW9YT,G21197,ARG,-24.05,-65.45,0,6.369045e-05
10.18730/JW9ZV,G21198,ARG,-24.07,-65.37,0,0.00029226954
10.18730/JW9TP,G21194,ARG,-24.12,-65.42,0,0.00015422583
10.18730/JW9VQ,G21195,ARG,-26.25,-65.53,0,0.00016465358
10.18730/JWCV8,G21111,ARG,-22.77,-65.24,0,4.648628e-05
10.18730/JWCH=,G21106,ARG,-23.57,-65.37,0,3.6760073e-05
10.18730/JWAF6,G21047,ARG,-22.27,-65.02,0,4.4276003e-05
10.18730/JWAE5,G21046,ARG,-22.29,-65.02,0,4.8967395e-05
10.18730/JTKEN,G19903,ARG,-26.3,-65.03,0,0.00039634484
10.18730/JTKBJ,G19900,ARG,-26.95,-65.73,0,5.257631e-05
10.18730/JTKCK,G19901,ARG,-26.93,-65.7,0,6.5651e-05
10.18730/JTKDM,G19902,ARG,-26.55,-65.02,0,0.00042179297
10.18730/JTK9G,G19897,ARG,-27.32,-65.92,0,0.00022627573
10.18730/PGBPP,G19898,ARG,-27.33,-65.95,0,0.00013546794
10.18730/JTK8F,G19896,ARG,-26.22,-65.58,0,6.063666e-05
10.18730/JTK5C,G19893,ARG,-24.63,-65.48,0,0.0002718416
10.18730/JTK6D,G19894,ARG,-26.42,-65.47,0,0.0006249731
10.18730/JTK7E,G19895,ARG,-26.43,-65.52,0,0.00029841985
10.18730/JTKFP,G19891,ARG,-25.12,-65.62,0,6.0425962e-05
10.18730/JTK4B,G19892,ARG,-25.15,-65.65,0,4.2496282e-05
10.18730/JTK3A,G19889,ARG,-24.25,-65.28,0,0.00015619415
10.18730/JTKAH,G19890,ARG,-24.53,-65.35,0,0.00017376851
10.18730/JTK18,G19887,ARG,-24.2,-65.53,0,3.4108765e-05
10.18730/JTK29,G19888,ARG,-24.17,-65.6,0,2.9083414e-05
10.18730/JT7PF,G16797,ARG,-24.08,-65.41,0,0.00014418656
10.18730/JT7QG,G16798,ARG,-24.22,-65.4,0,0.00021878918
10.18730/JQY0S,G14008,ARG,-23.66,-65.44,0,4.441645e-05
10.18730/JQX6U,G13982,ARG,-23.44,-65.34,0,4.1595908e-05
10.18730/JQW86,G13955,ARG,-23.21,-65.36,0,2.9816389e-05
10.18730/JQW53,G13952,ARG,-22.9,-65.05,0,3.6928905e-05
10.18730/JQH2J,G11845,ARG,-26.88,-65.25,0,0.00037411271
10.18730/K3X63,G51349,RWA,-0.22,29.15,1,0.9472798
10.18730/PHGWW,G50930,RWA,-2.59,29.59,0,0.03816658
10.18730/JXHE*,G50340,RWA,-1.53,29.27,1,0.9928973
10.18730/JXTBN,G50342,RWA,-1.53,29.4,1,0.5496337
10.18730/JXTAM,G50341,RWA,0.37,29.3,1,0.9778928
10.18730/JXHCY,G50333,RWA,-1.4,29.02,1,0.99907076
10.18730/JXHBX,G50332,RWA,-0.55,29.15,0,0.20680949
10.18730/JXHAW,G50331,RWA,-0.13,29.27,1,0.97775453
10.18730/JTGTB,G50145,RWA,-1.7,29.27,0,0.0117243165
10.18730/JTGN6,G24236,RWA,-1.7,29.65,0,0.0012201228
10.18730/JW3SE,G22485,RWA,-2.13,30.05,0,7.038738e-05
10.18730/PF3EX,G22486,RWA,-2.13,30.03,0,0.00016109187
10.18730/JW3PB,G22482,RWA,-2.24,30.05,0,8.272538e-05
10.18730/JVKJD,G22271,RWA,-1.47,29.6,0,0.043652743
10.18730/K3QXK,G22257,RWA,-2.41,28.97,0,0.19736183
10.18730/JVJXX,G22254,RWA,-2.3,30.27,0,7.002852e-05
10.18730/JTXE8,G20980,RWA,-1.56,29.68,0,0.043368775
10.18730/JTXC6,G20978,RWA,-1.62,29.69,0,0.0058425167
10.18730/JTX60,G20971,RWA,-1.64,29.84,0,0.0062468126
10.18730/JTX71,G20972,RWA,-1.46,29.57,0,0.07189842
10.18730/JTX82,G20973,RWA,-1.49,29.6,0,0.01655011
10.18730/JTXKD,G20975,RWA,-1.75,29.53,0,0.044207677
10.18730/JTXME,G20976,RWA,-1.62,29.79,0,0.01753682
10.18730/JTXJC,G20966,RWA,-1.72,29.67,0,0.0009358971
10.18730/JTX3$,G20968,RWA,-1.58,29.53,0,0.016987212
10.18730/JTX4=,G20969,RWA,-1.37,29.74,0,0.0015625012
10.18730/JTWXW,G20962,RWA,-1.62,29.75,0,0.008490505
10.18730/JTWVT,G20960,RWA,-1.54,29.64,0,0.022355748
10.18730/JTWTS,G20959,RWA,-1.92,29.59,0,0.0060762637
10.18730/S6DA4,G20957A,RWA,-1.69,29.7,0,0.01764886
10.18730/JTXA4,G20954,RWA,-1.7,29.32,1,0.8392267
10.18730/JTXB5,G20956,RWA,-1.62,29.37,0,0.054867014
10.18730/JTWYX,G20953,RWA,-1.42,29.72,0,0.0010311198
10.18730/JTWNM,G20952,RWA,-1.46,29.83,0,0.019822424
10.18730/JTWKJ,G20950,RWA,-1.66,29.82,0,0.0026071947
10.18730/JTWMK,G20951,RWA,-1.44,29.69,0,0.006154719
10.18730/JTWHG,G20948,RWA,-1.69,29.67,0,0.0045284536
10.18730/JTX0Z,G20945,RWA,-1.57,29.7,0,0.014066808
10.18730/JTWGF,G20947,RWA,-1.41,29.74,0,0.0005666232
10.18730/JTW87,G20939,RWA,-1.74,29.87,0,0.0017155649
10.18730/JTW98,G20940,RWA,-1.96,30.03,0,0.0018239139
10.18730/JTWPN,G20941,RWA,-1.94,30.16,0,0.0001271566
10.18730/K3HE$,G20942,RWA,-2.01,30.27,0,0.0001666512
10.18730/K3FB4,G20943,RWA,-1.97,30.25,0,8.1840466e-05
10.18730/JTW76,G20938,RWA,-2.72,29.7,0,0.0009633046
10.18730/S473E,G20936B,RWA,-2.01,30.14,0,0.000116328934
10.18730/S2R3V,G20933A,RWA,-1.65,29.75,0,0.006962978
10.18730/K3FA3,G20934,RWA,-2.27,30.05,0,0.000196175
10.18730/JTWRQ,G20935,RWA,-2.27,29.7,0,0.0012492453
10.18730/JTWQP,G20932,RWA,-2.1,30.06,0,0.00019403991
10.18730/JTVY$,G20929,RWA,-2.3,30.08,0,9.0806556e-05
10.18730/JTW0U,G20930,RWA,-2.16,30.12,0,9.187904e-05
10.18730/JTWCB,G20921,RWA,-1.76,29.9,0,0.0072076963
10.18730/JTWDC,G20922,RWA,-1.97,30.34,0,0.00014415468
10.18730/JTVMR,G20917,RWA,-1.95,30.2,0,0.0001490231
10.18730/JTW43,G20912,RWA,-1.72,29.92,0,0.0039095893
10.18730/JTW54,G20913,RWA,-1.89,30.06,0,0.0011801595
10.18730/JTVHN,G20915,RWA,-1.92,30.12,0,0.00015942703
10.18730/JTW10,G20908,RWA,-2.21,30.11,0,7.362981e-05
10.18730/JTW21,G20909,RWA,-2.02,30.33,0,0.00015056296
10.18730/JTVBF,G20905,RWA,-2.05,29.45,0,0.03778327
10.18730/JTV8C,G20902,RWA,-2.17,29.31,0,0.05133467
10.18730/JTVAE,G20904,RWA,-1.82,29.31,1,0.9386965
10.18730/JTVSX,G20900,RWA,-2.17,29.25,0,0.006354309
10.18730/JTVTY,G20901,RWA,-2.11,29.29,0,0.011209398
10.18730/JTVCG,G20895,RWA,-2.08,29.57,0,0.0016852819
10.18730/S6D93,G20898A,RWA,-2.01,29.57,0,0.002389967
10.18730/JTV15,G20893,RWA,-2.04,29.39,0,0.0002514343
10.18730/JTTZ3,G20891,RWA,-2.0,29.6,0,0.0018244784
10.18730/JTTY2,G20890,RWA,-2.12,30.49,0,0.00018162925
10.18730/S2R2T,G20889B,RWA,-2.22,30.5,0,0.00020533908
10.18730/JTTQ*,G20883,RWA,-2.17,30.5,0,0.00018214902
10.18730/JTTR~,G20884,RWA,-2.28,30.72,0,0.00012490073
10.18730/JTTS$,G20885,RWA,-1.9,29.97,0,0.0004079566
10.18730/JTV37,G20886,RWA,-2.14,30.37,0,8.782542e-05
10.18730/JTVEJ,G20887,RWA,-2.22,29.78,0,0.0015456937
10.18730/JTV7B,G20880,RWA,-2.27,30.47,0,0.00015280127
10.18730/JTV6A,G20879,RWA,-2.02,30.47,0,0.00013018951
10.18730/JTV59,G20877,RWA,-2.19,30.29,0,8.928716e-05
10.18730/JTTT=,G20875,RWA,-1.94,30.51,0,9.7578435e-05
10.18730/JTTDP,G20872,RWA,-2.33,30.62,0,0.00013566134
10.18730/JTTEQ,G20873,RWA,-1.91,30.51,0,0.00016705641
10.18730/S472D,G20869A,RWA,-2.14,30.49,0,0.0002201972
10.18730/JTTX1,G20870,RWA,-2.21,30.6,0,0.00012514858
10.18730/S4XKZ,G20866A,RWA,-2.0,30.57,0,0.00014532573
10.18730/JTTVU,G20867,RWA,-1.8,30.49,0,0.00016068596
10.18730/JTTW0,G20868,RWA,-1.99,30.49,0,0.00013054143
10.18730/JTTKW,G20861,RWA,-1.9,30.43,0,8.01849e-05
10.18730/PF1D1,G20863,RWA,-1.86,30.41,0,0.00025731782
10.18730/S4XJY,G20864A,RWA,-2.28,30.52,0,0.0001224328
10.18730/JTT8H,G20857,RWA,-2.24,30.53,0,0.00018012637
10.18730/S471C,G20849B,RWA,-1.99,30.52,0,0.00015833866
10.18730/JTSW5,G20834,RWA,-2.47,29.73,0,0.0010591592
10.18730/JTSAR,G20835,RWA,-2.09,29.73,0,0.0023360027
10.18730/JTSBS,G20836,RWA,-2.12,29.98,0,0.00016946375
10.18730/JTSCT,G20837,RWA,-2.22,29.97,0,7.533846e-05
10.18730/PF1BU,G20838,RWA,-2.27,29.8,0,0.0015298795
10.18730/JTRZD,G20824,RWA,-2.22,29.86,0,0.0007034004
10.18730/JTS0E,G20825,RWA,-2.2,29.79,0,0.0015214361
10.18730/JTSDV,G20827,RWA,-1.94,29.85,0,0.0019069514
10.18730/JTSGY,G20820,RWA,-2.16,29.83,0,0.0013953535
10.18730/JTSHZ,G20821,RWA,-2.23,29.72,0,0.0019028744
10.18730/JTS2G,G20817,RWA,-1.82,29.62,0,0.002114202
10.18730/JTSEW,G20818,RWA,-2.08,29.68,0,0.0029908274
10.18730/JTS7N,G20811,RWA,-1.74,29.3,0,0.14009726
10.18730/JTS9Q,G20813,RWA,-1.7,29.37,0,0.08064223
10.18730/JTRN3,G20814,RWA,-1.92,29.85,0,0.0016924193
10.18730/JTRP4,G20815,RWA,-1.85,29.62,0,0.0015214549
10.18730/JTS4J,G20808,RWA,-1.8,29.59,0,0.014795329
10.18730/JTS6M,G20810,RWA,-1.9,29.35,1,0.9143193
10.18730/JTRYC,G20803,RWA,-1.57,29.35,0,0.47760355
10.18730/S2QZQ,G20799A,RWA,-1.97,30.17,0,8.448284e-05
10.18730/JTRV9,G20798,RWA,-1.87,29.32,1,0.8878324
10.18730/JTR2N,G20794,RWA,-2.09,30.09,0,0.00018519502
10.18730/JTRK1,G20792,RWA,-2.26,29.53,0,0.0041294517
10.18730/K3F5=,G20791,RWA,-2.47,29.66,0,0.0012600565
10.18730/JTRJ0,G20790,RWA,-2.45,29.55,0,0.0032574032
10.18730/JTRF$,G20787,RWA,-2.4,29.65,0,0.0015395824
10.18730/JTRD*,G20785,RWA,-2.55,29.76,0,0.0015510035
10.18730/JTR9W,G20782,RWA,-2.5,29.63,0,0.002302772
10.18730/JTR8V,G20781,RWA,-2.25,29.58,0,0.0015991034
10.18730/JTR7T,G20780,RWA,-2.69,29.65,0,0.0019771736
10.18730/S6D82,G20777A,RWA,-2.43,29.68,0,0.0017752934
10.18730/JTR1M,G20772,RWA,-2.34,29.09,0,0.005790875
10.18730/K3HC*,G20773,RWA,-2.44,28.92,1,0.90443313
10.18730/JTQZJ,G20774,RWA,-2.25,29.79,0,0.002054375
10.18730/K3HD~,G20775,RWA,-2.47,28.92,1,0.892513
10.18730/K3HAY,G20770,RWA,-2.6,28.91,0,0.023058234
10.18730/K3H6T,G20766,RWA,-2.67,28.95,0,0.009846918
10.18730/JTR0K,G20764,RWA,-2.52,29.97,0,7.450051e-05
10.18730/JHC9B,G20765,RWA,-2.49,28.93,1,0.9631198
10.18730/K3F4$,G20760,RWA,-2.35,29.12,0,0.017216802
10.18730/JHC68,G20761,RWA,-2.54,28.91,0,0.052616104
10.18730/JHC46,G20758,RWA,-2.72,29.0,0,0.00011628336
10.18730/JTQWF,G20748,RWA,-1.67,29.92,0,0.0063302503
10.18730/JTQVE,G20746,RWA,-1.84,30.34,0,0.00017196084
10.18730/JTQRB,G20742,RWA,-1.6,29.94,0,0.0023311991
10.18730/JTQSC,G20743,RWA,-1.47,30.37,0,4.6975318e-05
10.18730/JHCDF,G20744,RWA,-2.42,28.99,1,0.92733455
10.18730/JTQD0,G20740,RWA,-1.42,30.16,0,0.0003923121
10.18730/JTQK6,G20735,RWA,-1.32,30.3,0,5.483617e-05
10.18730/K3F3~,G20736,RWA,-1.74,30.3,0,0.00019934101
10.18730/JTQP9,G20739,RWA,-1.7,30.02,0,0.0019746884
10.18730/JTQN8,G20738,RWA,-1.41,30.09,0,0.0031393408
10.18730/JTQM7,G20737,RWA,-1.47,30.24,0,5.3603617e-05
10.18730/JTQF2,G20731,RWA,-1.74,30.34,0,0.00015145427
10.18730/JTQG3,G20732,RWA,-1.81,30.34,0,0.00015985125
10.18730/K3F2*,G20728,RWA,-2.52,29.68,0,0.0018013614
10.18730/JTQA$,G20725,RWA,-2.35,29.02,1,0.91611797
10.18730/JTQB=,G20726,RWA,-2.75,29.05,0,0.00034917617
10.18730/JTQ6Y,G20721,RWA,-2.35,29.87,0,0.00039199865
10.18730/JTQ4W,G20719,RWA,-2.57,29.69,0,0.00452961
10.18730/JTQ5X,G20720,RWA,-2.29,29.94,0,0.00013199968
10.18730/JTCHP,G50732,MDG,-20.3,44.28,0,0.0005599577
