DOI,ACCENUMB,CURATION,GENUS,SPECIES,GRIN_NAME,SAMPSTAT,ORIGCTY,COLLSITE,ELEVATION,COLLSRC,MODCF_CloudForestPrediction,MODCF_seasonality_concentration,current_30arcsec_aridityIndexThornthwaite,current_30arcsec_climaticMoistureIndex,BDRICM_M,SLGWRB,ACDWRB_M_ss,bio18,bio19
10.18730/K45SK,G51603,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,SHANDONG YEXIAN,-1.6607058918008368,0.3859604233784113,-0.5916907130740237,-0.8914730785739297,0.1350140131017389,-0.570863464416295,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.6879526452446875,-0.7099819279343151
10.18730/K45NF,G51599,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,SHANDONG LUNAN - JUNAN - SHANDONG,-1.5985030422948825,0.3859604233784113,-0.5919428046370702,-0.4090555908838282,0.348744433445691,-0.803844486986912,0.6071251130757639,-0.1099513511812154,0.2062222827571616,1.3731075446382186,-0.6999539621380526
10.18730/K45RJ,G51602,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,SHANDONG ZAOZHUANG - ZAOZHUANG - SHANDONG,-1.6409140760489422,0.3859604233784113,-0.5917395178923388,-0.5819977091123552,0.0564891370215048,-0.5460238299136113,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.786614950757356,-0.6598420989530029
10.18730/K45PG,G51600,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,SHANDONG HUIMIN - HUIMIN - SHANDONG,-1.7200813390565206,0.3859604233784113,-0.6000674675541208,-0.6821220933499235,-0.0353226326500709,-0.4456915227530246,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.5783278613417225,-0.7952196372025458
10.18730/K45E8,G51592,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,JILIN SHUANGYANGXIAN - SIPING - JILIN,-1.4048259881513423,0.3859604233784113,-0.5451492640075294,0.1825884977927112,-1.6612874995540818,1.250603892879426,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.7043963628301323,-0.7751637056100209
10.18730/K45F9,G51593,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,JILIN JIUTAI - CHANGCHUN - JILIN,-1.4882343545343266,0.3859604233784113,-0.5543782101842603,0.1097707638017525,-1.2923499749400271,0.8437394692936462,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.5289967085853883,-0.8052476029988083
10.18730/K45GA,G51594,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,JILIN JILINSHI - JILIN SHI - JILIN,-1.476924745533244,0.3859604233784113,-0.4600192456912081,0.1461796307972319,-1.63026923354538,1.2144507317081616,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.7043963628301323,-0.7902056543044146
10.18730/K45HB,G51595,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,JILIN HUAIDEXIAN - SIPING - JILIN,-1.4528918264059434,0.3859604233784113,-0.595304304728166,0.2645084485325398,-1.315170444591505,0.8715268819116482,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.5289967085853883,-0.800233620100677
10.18730/K45ME,G51598,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,SHANDONG PINGYIN - PINGYN - SHANDONG,-1.6762566041773257,0.3859604233784113,-0.6000017665190537,-0.818655344582971,-0.0823485894815438,-0.3948412913541141,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.655065210073798,-0.7350518424249712
10.18730/K45C6,G51590,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,JILIN NONGANXIAN - NONGAN - JILIN,-1.468442538782432,0.3859604233784113,-0.5952908314743707,0.5557793844963747,-1.2738112436322182,0.8195507018086781,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.435815642267868,-0.820289551693202
10.18730/K45D7,G51591,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,JILIN TONGHUA - TONGHUA - JILIN,-1.1659104980034716,0.3859604233784113,-0.4179118611965199,0.0096463795641843,-1.6968308400630798,1.3053656642272171,0.6071251130757639,-0.1099513511812154,0.2062222827571616,1.3731075446382186,-0.6899259963417902
10.18730/K45B5,G51589,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,JILIN CHANGCHUN - CHANGCHUN - JILIN,-1.4005848847759363,0.3859604233784113,-0.5952851204491065,0.4465527835099366,-1.3025263515288754,0.8553789135473624,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.5509216653659813,-0.8052476029988083
10.18730/JXX50,G50796,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,FENGNING - FENGNING - HEBEI,-0.8025893088436922,0.3859604233784113,-0.5948661994064417,0.5830860347429841,0.2007028083719686,-0.6395330267862948,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.1288662473395661,-0.845359466183858
10.18730/JXX72,G50795,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,HEBEI KUANCHENG - KUANCHENG - HEBEI,-1.3058669093918691,0.3859604233784113,-0.5961291705510412,0.1279751972994922,0.1965816508918488,-0.6362886239779373,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.4961092734144988,-0.8353315003875956
10.18730/JXWZZ,G50794,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,SHANXI TIANZHEN - TIANZHEN - SHANXI,-0.2851746970441618,0.3859604233784113,-0.6001281204227283,0.1552818475461017,0.2044278651550535,-0.6442312574615255,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.3973327153946658,-0.8253035345913331
10.18730/JXXNG,G50641,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,HEBEI ZHANGJIAKOU - ZHANGJIAKOU - HEBEI,-0.7121124368350311,0.3859604233784113,-0.6001623277369568,-0.1541935219154727,0.2365480799574387,-0.6784333466948791,0.6071251130757639,8.092419446937457,-1.1698836982734446,-0.3644452802237763,-0.8353315003875956
10.18730/JXXKE,G50640,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,HEBEI CHENGDE - CHENGDE - HEBEI,-1.205494129507261,0.3859604233784113,-0.5948010387329241,0.4283483500121969,0.2580227401798646,-0.7011797221050967,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.3097471407794583,-0.8403454832857268
10.18730/JXXJD,G50639,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,HEBEI YIXIAN - YIXIAN - HEBEI,-1.6564647884254309,0.3859604233784113,-0.5915232548761613,-0.6366110096055743,0.0312578606588252,-0.4591330105057293,0.6071251130757639,3.991234047878121,-1.1698836982734446,0.7592087547816148,-0.8152755687950707
10.18730/S5W7C,G50637A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,HEBEI WENAN - WENAN - HEBEI,-1.7271498446821971,0.3859604233784113,-0.5948497929445862,-1.0462107633047169,0.0412392033019511,-0.4702328491425923,0.6071251130757639,8.092419446937457,-1.1698836982734446,0.479665555829054,-0.8102615858969395
10.18730/JXWYY,G50636,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,SHANXI WUTAI - WUTAI - SHANXI,-1.1366922759729572,0.3859604233784113,-0.596098247007549,-0.6730198766010536,0.2187880297074687,-0.6602349244597625,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.1232707556372533,-0.8353315003875956
10.18730/JXX2$,G24541,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,PINGSHAN - PINGSHAN - HEBEI,-1.5433686984146044,0.3859604233784113,-0.5960545891296334,-0.818655344582971,-0.0890261536951849,-0.3862768145588015,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.1343474865347143,-0.8052476029988083
10.18730/JXXMF,G24544,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,SHENXIAN - SHENXIAN - HEBEI,-1.6988758221794906,0.3859604233784113,-0.6000241695626146,-0.9187797288205392,-0.0940458781441024,-0.3823031261034543,0.6071251130757639,12.193604845996791,-1.1698836982734446,0.0959788121686766,-0.800233620100677
10.18730/JY56=,G24317,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,XINGYANG - XINGYANG - HENAN,-1.5433686984146044,0.3859604233784113,-0.5487116880383741,-0.8641664283273202,-0.1607437834178925,-0.2537833682731109,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.2001223568764933,-0.7601217569156273
10.18730/JY53*,G24315,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,YONGJI - YONGJI - JILIN,-1.4118944937770188,0.3859604233784113,-0.4596949330488962,-0.0358647041801648,-1.660707104675593,1.254006199029661,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.7592087547816148,-0.7751637056100209
10.18730/JY54~,G24316,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,JIUTAI - JIUTAI - JILIN,-1.489648055659462,0.3859604233784113,-0.554425826886529,0.1188729805506224,-1.2906129653740486,0.8408069002044875,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.5289967085853883,-0.8052476029988083
10.18730/JY4YV,G24310,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,WEIFANG - WEIFANG - SHANDONG,-1.673429201927055,0.3859604233784113,-0.5916472095777243,-0.6002021426100949,0.154737240833879,-0.5922386104011811,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.8852772562700245,-0.6999539621380526
10.18730/JY4ZW,G24311,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,GUIYANG - GUIYANG - GUIZHOU,-0.217317043037666,0.3859604233784113,1.1416074054110563,-1.319277265770812,-1.8279925205444991,1.4710417039699604,0.6071251130757639,-0.1099513511812154,0.2062222827571616,1.2251140863692158,-0.569590406786641
10.18730/JY50X,G24312,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,KUNMING - KUNMING - YUNNAN,0.9376767761978976,0.3859604233784113,-0.0891412172532189,0.6285971184873334,-0.7690528751055425,1.0639576156047033,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,1.2470390431498088,-0.6548281160548717
10.18730/JY51Y,G24313,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,JIUJIANG - JIUJIANG - JIANGXI,-1.688979914303543,0.3859604233784113,-0.5113613014476649,-0.8095531278341012,-1.069872093109525,1.3185427220807484,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9674958441972482,0.002003643600318
10.18730/JY52Z,G24314,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,YANTAI - YANTAI - SHANDONG,-1.670601799676784,0.3859604233784113,-0.5916586683150848,-1.1372329307934153,0.0924133102098608,-0.5247688788685614,0.3688701956628195,-0.1099513511812154,-1.1698836982734446,0.6879526452446875,-0.6598420989530029
10.18730/JY4WS,G24307,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,YUCI - YUCI - SHANXI,-0.573569726571769,0.3859604233784113,-0.5960503554084458,-1.0098018963092377,0.1384931818751494,-0.6347717365647506,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.2219330611499218,-0.845359466183858
10.18730/JY55$,G24308,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,HANGZHOU - HANGZHOU - ZHEJIANG,-1.6776703053024606,0.3859604233784113,-0.5090050505534395,-0.8459619948295805,-0.9548234149298692,1.0515971954741423,0.6071251130757639,-0.1099513511812154,0.2062222827571616,1.0168269969535824,0.0320875409891053
10.18730/JY5A2,G24309,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,QINGDAO - QINGDAO - SHANDONG,-1.6281907659227242,0.3859604233784113,-0.5917175122177106,-0.8368597780807107,0.2271153280712469,-0.6694438964977119,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.457740599048461,-0.6648560818511341
10.18730/JY4SP,G24304,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,FUYU - FUYU - HEILONGJIANG,-1.5066124691610858,0.3859604233784113,-0.5083145601058519,0.4283483500121969,-1.0024600536651684,0.324919243067119,0.6071251130757639,8.092419446937457,-1.1698836982734446,0.1014600513638248,-0.8353315003875956
10.18730/JY4TQ,G24305,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,PINGQUAN - PINGQUAN - HEBEI,-1.025954086615074,0.3859604233784113,-0.600516319671646,0.3828372662678477,0.2496626523763438,-0.6926288833619605,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.3371533367551996,-0.8353315003875956
10.18730/JY4VR,G24306,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,TAIYUAN - TAIYUAN - SHANXI,-0.6357725760777234,0.3859604233784113,-0.5947603531006581,-1.1281307140445456,0.1736837695498794,-0.6122919312423145,0.6071251130757639,8.092419446937457,-1.1698836982734446,-0.2000081043693288,-0.820289551693202
10.18730/JY4NJ,G24300,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,HAILING - HAILING - HEILONGJIANG,-1.3680697588978237,0.3859604233784113,-0.4178158185578662,-0.026762487431295,-1.6458014315172198,1.243963543311467,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.3207096191697548,-0.8102615858969395
10.18730/JY4PK,G24301,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,YANSHOU - YANSHOU - HEILONGJIANG,-1.5179220781621685,0.3859604233784113,-0.4180087051924855,-0.2725223396507806,-1.589465336800396,1.1674186284674206,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.3755220111212373,-0.800233620100677
10.18730/JY4RN,G24303,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,ACHENG - ACHENG - HEILONGJIANG,-1.489648055659462,0.3859604233784113,-0.4180182551923143,0.2827128820302795,-1.5810502773459951,1.1551934768686745,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.3810032503163856,-0.8102615858969395
10.18730/S2ZJ7,G24298A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,LINKOU - LINKOU - HEILONGJIANG,-1.3496916442710645,0.3859604233784113,-0.4179241586858728,0.082464113555143,-1.6487081984048102,1.2437113070227916,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.2823409448037171,-0.8052476029988083
10.18730/JY57U,G24299,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,LINDIAN - LINDIAN - HEILONGJIANG,-1.5179220781621685,0.3859604233784113,-0.5543564670954712,0.5193705175008952,-1.022447917113033,0.3531951777524773,0.6071251130757639,8.092419446937457,-1.1698836982734446,0.0850163337783801,-0.8403454832857268
10.18730/JY4JF,G24296,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,HAERBIN - HAERBIN - HEILONGJIANG,-1.5348864916637923,0.3859604233784113,-0.418055740526701,0.310019532276889,-1.5688344898238993,1.1382351476761088,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.2987846623891618,-0.8152755687950707
10.18730/JY4GD,G24294,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,WUCHANG - WUCHANG - HEILONGJIANG,-1.4613740331567553,0.3859604233784113,-0.4180320368101871,-0.1086824381711235,-1.6079112303770198,1.1885288534775842,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.4412968814630163,-0.800233620100677
10.18730/S6MGC,G24287A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,ZIGUI - ZIGUI - HUBEI,-1.52357688266271,0.3859604233784113,-0.4248007337202096,-1.210050664784374,-1.7942312257568256,1.423564838932884,0.436943029209375,-0.1099513511812154,0.2062222827571616,0.9510521266118036,-0.6046882870735595
10.18730/JY4B8,G24286,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,SHENNONGJIA - SHENNONGJIA - HUBEI,-0.4138214994314768,0.3859604233784113,-0.4246556181804147,-1.0462107633047169,-1.835669294990964,1.474998453965917,0.6071251130757639,-0.1099513511812154,0.2062222827571616,1.0771206281002133,-0.5996743041754283
10.18730/JY496,G24284,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,XINGSHAN - XINGSHAN - HUBEI,-1.3468642420207937,0.3859604233784113,-0.4250342527552939,-1.273766182026463,-1.8035883138659363,1.433396967781131,0.4709794459826528,-0.1099513511812154,0.2062222827571616,1.120970541661399,-0.5846323554810346
10.18730/K3NGG,G24282,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,BAOKANG - BAOKANG - HUBEI,-1.2733517835137569,0.3859604233784113,-0.4246993751768864,-1.155437364291155,-1.78986138564778,1.41859307090853,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.874314777879728,-0.5996743041754283
10.18730/JXXD8,G23955,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,HANGZHOU - HANGZHOU - ZHEJIANG,-1.146118682251577,0.3859604233784113,-0.4761892634856527,-0.9187797288205392,-0.9485215285657213,1.0470273614963512,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9455708874166552,0.0421155067853678
10.18730/JXXE9,G23956,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,YANQING - YANQING - BEIJING,-1.0443322012418337,0.3859604233784113,-0.5915428165840085,-0.1723979554132124,0.0864810144912243,-0.5172890283127113,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.2001223568764933,-0.8303175174894644
10.18730/JXXHC,G23952,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,SHIJIAZHUANG - SHIJIAZHUANG - HEBEI,-1.6197085591719125,0.3859604233784113,-0.594692248254862,-0.8732686450761901,-0.1459461118524811,-0.3236304728213467,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.2494535096328275,-0.7801776885081522
10.18730/PQ50M,G2,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,"HAITIEN, 6 MI. W OF BEIJING - BEIJING - BEIJING",-1.2332977248278327,0.3859604233784113,-0.591407962830934,-0.2088068224086918,0.0209526425705649,-0.4468873246142657,0.3348337788895417,-0.1099513511812154,-1.1698836982734446,0.5399591869756848,-0.8253035345913331
10.18730/PM102,G14226,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,LU-TA,-1.42001865459002,0.3859604233784113,-0.5949044481812281,-0.5546910588657457,0.204617274175766,-0.6433125654714986,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.457740599048461,-0.7450798082212337
10.18730/JZ2NG,G1,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CHN,"CHINGTIEN, 10 MI. S OF BEIJING - BEIJING - BEIJING",-1.20152328432691,0.3859604233784113,-0.5913114164897576,-0.5455888421168759,0.0246582408201384,-0.4503775362971192,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.7920961899525043,-0.8303175174894644
10.18730/K3YJA,G51381,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"YUTUMAYO, NW SAN SALVADOR DE JUJUY - LOZANO - JUJUY",0.5828377937889301,0.3859604233784113,-0.2746069003306691,0.5921882514918541,1.2386963114808265,-1.757511336826214,-2.6944073139321807,-0.1099513511812154,0.2062222827571616,-0.7262070671035608,-0.8403454832857268
10.18730/K3YD5,G51376,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"N DE SALTA, VAQUEROS - LA CALDERA - SALTA",0.0880423999915649,0.3859604233784113,-0.2699102651695452,0.0369530298107938,0.6117547328651307,-0.93773942421429,-1.1287321423614027,-0.1099513511812154,0.2062222827571616,0.7975774291476525,-0.7902056543044146
10.18730/K3YC4,G51375,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"23 KM SW EL CARRIL (ROAD 33), PEÑA BAJA - CHICOANA - SALTA",0.5969748050402833,0.3859604233784113,-0.2792276144075179,0.3282239657746287,0.7521897995369554,-1.4940131535014256,-0.924513641721736,-0.1099513511812154,0.2062222827571616,-0.0246084501245848,-0.8353315003875956
10.18730/PG8T4,G51374,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"SW PULARES, LOS LAURELES - CHICOANA - SALTA",0.2435495237564511,0.3859604233784113,-0.2779482398761524,0.4829616505054159,0.540534261371533,-1.347625467774195,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.2001223568764933,-0.8403454832857268
10.18730/K3YB3,G51373,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"NE CERRILLOS, NEAR SAN MIGUEL - CERRILLOS - SALTA",-0.0391907012706146,0.3859604233784113,-0.2783218167503735,0.5648816012452444,0.3835480365144947,-1.0548497473039609,0.5730886963024862,-0.1099513511812154,0.2062222827571616,0.6769901668543911,-0.8152755687950707
10.18730/K3YA2,G51372,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"W LA CALDERA, YACONES-LA CALDERA ROAD - LA CALDERA - SALTA",0.6111118162916366,0.3859604233784113,-0.207117514063164,0.3191217490257588,0.3263709951571247,-1.0255722101585147,-0.6862587243087916,-0.1099513511812154,0.2062222827571616,0.6605464492689462,-0.7902056543044146
10.18730/K3Y80,G51370,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"8.8 KM W LA CALDERA, LESSER, ROAD TO YACONES - LA CALDERA - SALTA",0.2152755012537445,0.3859604233784113,-0.2499978747106825,0.2372017982859303,0.6453587096417867,-0.967016961359736,-0.6181858907622361,-0.1099513511812154,0.2062222827571616,0.7701712331719113,-0.7952196372025458
10.18730/K3Y4~,G51366,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"6 KM SW OF SAN PEDRO DE COLALAO, HUALINCHAY - TRANCAS - TUCUMAN",0.0739053887402116,0.3859604233784113,-0.2799027709552261,0.1643840642949716,0.5605964684181897,-1.3769030049196411,-0.1076396391630694,-0.1099513511812154,0.2062222827571616,-0.0903833204663638,-0.8102615858969395
10.18730/K3Y7U,G51369,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"13 KM SW FROM LAS HIGUERILLAS, ROAD 9 SOUTH DIRECTION - LA COCHA - TUCUMAN",-0.4633010388112132,0.3859604233784113,-0.4361869411967157,-0.3999533741349584,0.4577778964633067,-1.3183477561208623,-1.7754240610536804,-0.1099513511812154,0.2062222827571616,0.0685726161929353,-0.7149959108324463
10.18730/K3Y6=,G51368,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,32.7 KM W ALPACHIRI - CHICLIGASTA - TUCUMAN,0.9079890525700556,0.3859604233784113,-0.303812836433615,-0.135989088417733,0.6308136190993299,-1.4061805420650872,-0.6522223075355139,-0.1099513511812154,0.2062222827571616,-0.0410521677100296,-0.7250238766287087
10.18730/K3Y3*,G51365,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,5 KM SW OF EL SIAMBÓN (RACÓ) - YERBA BUENA - TUCUMAN,-0.3926159825544468,0.3859604233784113,-0.432490506895937,0.0460552465596636,-0.211294163888459,-0.3229106206362619,-0.1076396391630694,-0.1099513511812154,1.582328263787768,0.9894208009778412,-0.6698700647492654
10.18730/K3Y2Z,G51364,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"12 KM SW DE RACÓ, EL SIAMBÓN - YERBA BUENA - TUCUMAN",-0.3219309262976804,0.3859604233784113,-0.4317968898462238,0.082464113555143,-0.21781440987773,-0.293633083490816,-1.230841392681236,-0.1099513511812154,0.2062222827571616,1.049714432124472,-0.6748840476473966
10.18730/K3Y0X,G51362,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"45 KM S DE TAFI DEL VALLE, EL NOGALES - TAFI DEL VALLE - TUCUMAN",0.8090299738105826,0.3859604233784113,-0.356233876299085,-0.1086824381711235,-0.0954352912824198,-0.9962946730130688,-2.0817518120131804,-0.1099513511812154,1.582328263787768,0.391965728706682,-0.6999539621380526
10.18730/K3Y1Y,G51363,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,"RACÓ, EN ALREDEDORES DE SAUCE YACU - TAFI VIEJO - TUCUMAN",-0.0957387462760277,0.3859604233784113,-0.3033757969776333,-0.0176602706824251,-0.512226121623993,-0.0594125245654171,0.0625424447033194,-0.1099513511812154,0.2062222827571616,1.2525202823449573,-0.6648560818511341
10.18730/S3VJF,G51361B,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,ARG,YUNCA SUMA-RÍO CHACRA - CHICLIGASTA - TUCUMAN,0.4697417037781037,0.3859604233784113,-0.4326102115477864,-0.1815001721620822,0.749180219754355,-1.4940131535014256,-1.7754240610536804,-0.1099513511812154,0.2062222827571616,-0.1287519948324015,-0.7450798082212337
10.18730/PFXFB,G50741,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,ARG,SANTA VICTORIA - SANTA VICTORIA - SALTA,1.65725064889178,-1.80637314900962,-0.4897029356952151,1.9029074633291108,0.7140716444137849,-1.4647356163559797,-2.013678978466625,-0.1099513511812154,-1.1698836982734446,-0.2328955395402183,-0.8303175174894644
10.18730/JWCN2,G50742,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,ARG,"SANTA VICTORIA, LA HUERTA - SANTA VICTORIA - SALTA",1.9399908739188456,-1.80637314900962,-0.3396885415856859,1.8118852958404124,0.9748791880560054,-1.611123476591097,-2.1157882287864584,-0.1099513511812154,0.2062222827571616,-0.3644452802237763,-0.8553874319801205
10.18730/JWB0Q,G50740,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,ARG,"SANTA VICTORIA, RODEOPAMPA - SANTA VICTORIA - SALTA",2.3641012114594444,-1.80637314900962,-0.3999887697258304,1.9939296308178087,1.0240315761875758,-1.6404010137365428,-1.435059893320903,-0.1099513511812154,0.2062222827571616,-0.424738911370407,-0.8553874319801205
10.18730/JWBH3,G50573,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,ARG,IRUYA - IRUYA - SALTA,2.2227310989459115,-1.80637314900962,-0.5778573461779788,1.7481697785983237,1.3289760518633953,-1.8160664111171057,-2.864589397798569,-0.1099513511812154,-1.1698836982734446,-0.7919819374453397,-0.8553874319801205
10.18730/JWA6$,G50568,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,ARG,"SANTA VICTORIA, PAPACHACRA - SANTA VICTORIA - SALTA",1.65725064889178,-1.80637314900962,-0.6126026281787558,1.602534310616406,1.4919808623034765,-1.9038991970613308,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.8961254821531565,-0.8654153977763829
